index,modelId,layer,description,explanationModelName,typeName,bio_related
50,gemma-2-9b,18-gemmascope-res-16k,components and functions related to human saliva,,oai_token-act-pair,
51,gemma-2-9b,18-gemmascope-res-16k,narratives about personal backgrounds and upbringing,,oai_token-act-pair,
52,gemma-2-9b,18-gemmascope-res-16k," content related to music covers and recommendations, particularly their differentiation from original pieces",,oai_token-act-pair,
53,gemma-2-9b,18-gemmascope-res-16k,structured information related to legal or institutional details,,oai_token-act-pair,
54,gemma-2-9b,18-gemmascope-res-16k,information related to patents and inventions,,oai_token-act-pair,False
55,gemma-2-9b,18-gemmascope-res-16k,"the definite article ""the"" and a general reference to other articles like ""a"" and ""an""",,oai_token-act-pair,
56,gemma-2-9b,18-gemmascope-res-16k, references to pre-production or preparation processes,,oai_token-act-pair,
57,gemma-2-9b,18-gemmascope-res-16k, keywords related to network configuration and communication,,oai_token-act-pair,
58,gemma-2-9b,18-gemmascope-res-16k,details about chemical compounds and their reactions,,oai_token-act-pair,
59,gemma-2-9b,18-gemmascope-res-16k, phrases that indicate uncertainty or a possibility of change,,oai_token-act-pair,
60,gemma-2-9b,18-gemmascope-res-16k,elements and symbols related to mathematical expressions and operations,,oai_token-act-pair,
61,gemma-2-9b,18-gemmascope-res-16k,terms related to meteorological phenomena and climate impacts,,oai_token-act-pair,
62,gemma-2-9b,18-gemmascope-res-16k, sections of text that are formatted as metadata or structured annotations,,oai_token-act-pair,
63,gemma-2-9b,18-gemmascope-res-16k, mathematical expressions or equations,,oai_token-act-pair,
64,gemma-2-9b,18-gemmascope-res-16k,metadata related to content creation and authorship,,oai_token-act-pair,
65,gemma-2-9b,18-gemmascope-res-16k, code structures or syntax involving object properties and pointer dereferencing,,oai_token-act-pair,
66,gemma-2-9b,18-gemmascope-res-16k, phrases that indicate similarity or comparisons between concepts,,oai_token-act-pair,
67,gemma-2-9b,18-gemmascope-res-16k,references to configuration and setup instructions,,oai_token-act-pair,
68,gemma-2-9b,18-gemmascope-res-16k,elements related to mathematical or symbolic expressions and computations,,oai_token-act-pair,
69,gemma-2-9b,18-gemmascope-res-16k, technical terms and functions related to programming and file management,,oai_token-act-pair,
70,gemma-2-9b,18-gemmascope-res-16k,"references to familial relationships, specifically highlighting children and siblings",,oai_token-act-pair,
71,gemma-2-9b,18-gemmascope-res-16k, phrases indicating service offerings and client support,,oai_token-act-pair,
72,gemma-2-9b,18-gemmascope-res-16k, database connection management operations,,oai_token-act-pair,
73,gemma-2-9b,18-gemmascope-res-16k, references and annotations related to code or software libraries,,oai_token-act-pair,
74,gemma-2-9b,18-gemmascope-res-16k, themes related to creativity and artistic expression,,oai_token-act-pair,
75,gemma-2-9b,18-gemmascope-res-16k," instances of the word ""bos""",,oai_token-act-pair,
76,gemma-2-9b,18-gemmascope-res-16k,chemical compounds and pharmaceuticals used in medical treatments,,oai_token-act-pair,
77,gemma-2-9b,18-gemmascope-res-16k,references to reality television personalities and their experiences,,oai_token-act-pair,
78,gemma-2-9b,18-gemmascope-res-16k,information related to experimental procedures and measurements in scientific research,,oai_token-act-pair,
79,gemma-2-9b,18-gemmascope-res-16k, elements related to programming and technical questions,,oai_token-act-pair,
80,gemma-2-9b,18-gemmascope-res-16k,statistics and metrics related to performance and health outcomes,,oai_token-act-pair,
81,gemma-2-9b,18-gemmascope-res-16k,items related to electronic devices and their components,,oai_token-act-pair,
82,gemma-2-9b,18-gemmascope-res-16k,terms and phrases related to biological imaging and related therapies in medical research,,oai_token-act-pair,
83,gemma-2-9b,18-gemmascope-res-16k, concepts related to ideology and influence,,oai_token-act-pair,
84,gemma-2-9b,18-gemmascope-res-16k,phrases that express reasoning or justification for various statements,,oai_token-act-pair,
85,gemma-2-9b,18-gemmascope-res-16k,quantitative data related to experimental procedures and chemical concentrations,,oai_token-act-pair,
86,gemma-2-9b,18-gemmascope-res-16k, terms related to service and repository patterns in software development,,oai_token-act-pair,
87,gemma-2-9b,18-gemmascope-res-16k,specific verbs and phrases related to actions and responses,,oai_token-act-pair,
88,gemma-2-9b,18-gemmascope-res-16k, expressions related to personal agency and decision-making,,oai_token-act-pair,
89,gemma-2-9b,18-gemmascope-res-16k,references to legal documents and testimonies related to court proceedings,,oai_token-act-pair,
90,gemma-2-9b,18-gemmascope-res-16k,descriptive phrases about experiences and actions in various contexts,,oai_token-act-pair,
91,gemma-2-9b,18-gemmascope-res-16k, instances related to cooking and food preparation,,oai_token-act-pair,
92,gemma-2-9b,18-gemmascope-res-16k,references to time-related updates and system commands,,oai_token-act-pair,
93,gemma-2-9b,18-gemmascope-res-16k,references to opposites or contrasting concepts,,oai_token-act-pair,
94,gemma-2-9b,18-gemmascope-res-16k," occurrences of the word ""variable"" and related terms in a programming context",,oai_token-act-pair,
95,gemma-2-9b,18-gemmascope-res-16k, instances of torture and its implications,,oai_token-act-pair,
96,gemma-2-9b,18-gemmascope-res-16k,parentheses and their nested structures in code,,oai_token-act-pair,
97,gemma-2-9b,18-gemmascope-res-16k, phrases related to measurements and comparisons in various contexts,,oai_token-act-pair,
98,gemma-2-9b,18-gemmascope-res-16k, elements related to graphical user interface components and their properties,,oai_token-act-pair,
99,gemma-2-9b,18-gemmascope-res-16k, references and instances of query-related terms in programming contexts,,oai_token-act-pair,
100,gemma-2-9b,18-gemmascope-res-16k,terms related to cancer biology and related medical conditions,,oai_token-act-pair,
101,gemma-2-9b,18-gemmascope-res-16k, the presence of blockquote HTML tags,,oai_token-act-pair,
102,gemma-2-9b,18-gemmascope-res-16k,CSS properties related to display settings,,oai_token-act-pair,
103,gemma-2-9b,18-gemmascope-res-16k,"elements related to biological pathways and cellular signaling, particularly apoptosis",,oai_token-act-pair,
104,gemma-2-9b,18-gemmascope-res-16k,numerical data and statistical measurements related to demographics and studies,,oai_token-act-pair,
105,gemma-2-9b,18-gemmascope-res-16k, content related to data streaming and API functionality,,oai_token-act-pair,
106,gemma-2-9b,18-gemmascope-res-16k,"references to proper nouns, particularly names and locations in specific contexts",,oai_token-act-pair,
107,gemma-2-9b,18-gemmascope-res-16k,components related to respiratory health and treatment options,,oai_token-act-pair,
108,gemma-2-9b,18-gemmascope-res-16k,"terms and phrases associated with social, health, and political issues",,oai_token-act-pair,
109,gemma-2-9b,18-gemmascope-res-16k,code related to event handling in programming,,oai_token-act-pair,
110,gemma-2-9b,18-gemmascope-res-16k,references to standards and criteria in various contexts,,oai_token-act-pair,
111,gemma-2-9b,18-gemmascope-res-16k, references to sorting and ordered lists,,oai_token-act-pair,
112,gemma-2-9b,18-gemmascope-res-16k,content related to weekly reading activities and participation in reading challenges,,oai_token-act-pair,
113,gemma-2-9b,18-gemmascope-res-16k, instances of punctuation or symbols indicating structure in a document,,oai_token-act-pair,
114,gemma-2-9b,18-gemmascope-res-16k,terms related to health and wellness discussions involving conditions and approaches to care,,oai_token-act-pair,
115,gemma-2-9b,18-gemmascope-res-16k, references to domestic violence and related support services,,oai_token-act-pair,
116,gemma-2-9b,18-gemmascope-res-16k, references to family relationships and dynamics,,oai_token-act-pair,
117,gemma-2-9b,18-gemmascope-res-16k, references to legal and regulatory decisions,,oai_token-act-pair,
118,gemma-2-9b,18-gemmascope-res-16k, phrases related to academic appointments and fellowship applications,,oai_token-act-pair,
119,gemma-2-9b,18-gemmascope-res-16k, technical specifications related to memory structures in computing,,oai_token-act-pair,
120,gemma-2-9b,18-gemmascope-res-16k, subscription-related content and affiliate program mentions,,oai_token-act-pair,
121,gemma-2-9b,18-gemmascope-res-16k,references to specific entities or subjects in various contexts,,oai_token-act-pair,
122,gemma-2-9b,18-gemmascope-res-16k, descriptors of disorganization and messiness,,oai_token-act-pair,
123,gemma-2-9b,18-gemmascope-res-16k,references to organizations or groups related to women in motorsports,,oai_token-act-pair,
124,gemma-2-9b,18-gemmascope-res-16k,references to online activities and resources,,oai_token-act-pair,
125,gemma-2-9b,18-gemmascope-res-16k, references to legal statutes and regulations,,oai_token-act-pair,
126,gemma-2-9b,18-gemmascope-res-16k, non-alphanumeric characters and symbols,,oai_token-act-pair,
127,gemma-2-9b,18-gemmascope-res-16k, references to specific files and parameters in a technical context,,oai_token-act-pair,
128,gemma-2-9b,18-gemmascope-res-16k,references to religious authority and church hierarchy,,oai_token-act-pair,
129,gemma-2-9b,18-gemmascope-res-16k," technical terms or keywords related to programming, specifically those involving data structures, algorithms, and protocols",,oai_token-act-pair,
130,gemma-2-9b,18-gemmascope-res-16k,terms and concepts related to software development and database management,,oai_token-act-pair,
131,gemma-2-9b,18-gemmascope-res-16k,HTML and formatting tags within text,,oai_token-act-pair,
132,gemma-2-9b,18-gemmascope-res-16k, phrases related to collaboration and community-building efforts,,oai_token-act-pair,False
133,gemma-2-9b,18-gemmascope-res-16k,"structured code elements in programming, specifically related to UITableView and its components",,oai_token-act-pair,
134,gemma-2-9b,18-gemmascope-res-16k, references to personal experiences and relationships,,oai_token-act-pair,
135,gemma-2-9b,18-gemmascope-res-16k,references to musical artists and their works,,oai_token-act-pair,
136,gemma-2-9b,18-gemmascope-res-16k, negative assessments of media and entertainment,,oai_token-act-pair,
137,gemma-2-9b,18-gemmascope-res-16k, terms related to switching or changing states,,oai_token-act-pair,
138,gemma-2-9b,18-gemmascope-res-16k,the beginning of documents or sections marked by specific tokens,,oai_token-act-pair,
139,gemma-2-9b,18-gemmascope-res-16k,phrases that indicate anatomical positions and spatial relationships,,oai_token-act-pair,
140,gemma-2-9b,18-gemmascope-res-16k,terms related to digital media production and technology,,oai_token-act-pair,
141,gemma-2-9b,18-gemmascope-res-16k,terms associated with inflation and economic conditions,,oai_token-act-pair,
142,gemma-2-9b,18-gemmascope-res-16k,code elements and function definitions in programming contexts,,oai_token-act-pair,
143,gemma-2-9b,18-gemmascope-res-16k,references to awards and recognition,,oai_token-act-pair,
144,gemma-2-9b,18-gemmascope-res-16k,mathematical expressions and symbols related to equations and proofs,,oai_token-act-pair,
145,gemma-2-9b,18-gemmascope-res-16k, expressions of personal purpose and fulfillment through reflection on life experiences,,oai_token-act-pair,
146,gemma-2-9b,18-gemmascope-res-16k, references to buildings and their architectural elements,,oai_token-act-pair,
147,gemma-2-9b,18-gemmascope-res-16k,terms related to seed cultivation and plant growth processes,,oai_token-act-pair,
148,gemma-2-9b,18-gemmascope-res-16k, terms and structures related to resource and site management in programming context,,oai_token-act-pair,
149,gemma-2-9b,18-gemmascope-res-16k,references to tools and their applications,,oai_token-act-pair,
150,gemma-2-9b,18-gemmascope-res-16k,references to problems and discussions related to conflicts and resolutions,,oai_token-act-pair,
151,gemma-2-9b,18-gemmascope-res-16k,quantitative measurements of distances,,oai_token-act-pair,
152,gemma-2-9b,18-gemmascope-res-16k, elements related to online platforms and their users,,oai_token-act-pair,
153,gemma-2-9b,18-gemmascope-res-16k,temporal phrases indicating the passage of time,,oai_token-act-pair,
154,gemma-2-9b,18-gemmascope-res-16k,attributes related to TV shows and their production details,,oai_token-act-pair,
155,gemma-2-9b,18-gemmascope-res-16k, syntactic structures related to class and method definitions in programming,,oai_token-act-pair,
156,gemma-2-9b,18-gemmascope-res-16k,statements indicating the existence or significance of concepts or entities,,oai_token-act-pair,
157,gemma-2-9b,18-gemmascope-res-16k,references to digital platforms and their characteristics,,oai_token-act-pair,
158,gemma-2-9b,18-gemmascope-res-16k, structured data formats and web addresses,,oai_token-act-pair,
159,gemma-2-9b,18-gemmascope-res-16k,discussions related to finance and economic policy,,oai_token-act-pair,
160,gemma-2-9b,18-gemmascope-res-16k, mathematical symbols and notation related to statistical models,,oai_token-act-pair,
161,gemma-2-9b,18-gemmascope-res-16k, references to numerical data and mathematical expressions,,oai_token-act-pair,
162,gemma-2-9b,18-gemmascope-res-16k, entities related to medical research and charity organizations,,oai_token-act-pair,
163,gemma-2-9b,18-gemmascope-res-16k, phrases associated with reporting and attribution in texts,,oai_token-act-pair,
164,gemma-2-9b,18-gemmascope-res-16k, conjunctions and logical connectives in text,,oai_token-act-pair,
165,gemma-2-9b,18-gemmascope-res-16k," technical identifiers, specifically data tags and prefixes in programming contexts",,oai_token-act-pair,
166,gemma-2-9b,18-gemmascope-res-16k, mentions of songs and their related elements,,oai_token-act-pair,
167,gemma-2-9b,18-gemmascope-res-16k,references to French opera and performances,,oai_token-act-pair,
168,gemma-2-9b,18-gemmascope-res-16k, biographical details about individuals,,oai_token-act-pair,
169,gemma-2-9b,18-gemmascope-res-16k,"proper nouns, particularly names of individuals and institutions, along with their affiliations or locations",,oai_token-act-pair,
170,gemma-2-9b,18-gemmascope-res-16k,"topics related to media, news events, and public discourse",,oai_token-act-pair,
171,gemma-2-9b,18-gemmascope-res-16k, instances of customer service or assistance experiences,,oai_token-act-pair,
172,gemma-2-9b,18-gemmascope-res-16k,technical terms and references related to programming and software functionality,,oai_token-act-pair,
173,gemma-2-9b,18-gemmascope-res-16k, data related to error codes and statuses in a programming context,,oai_token-act-pair,
174,gemma-2-9b,18-gemmascope-res-16k, specific variable names or identifiers in programming code,,oai_token-act-pair,
175,gemma-2-9b,18-gemmascope-res-16k,specific named entities and character traits related to fictional characters or properties,,oai_token-act-pair,
176,gemma-2-9b,18-gemmascope-res-16k,phrases expressing personal reflections and experiences,,oai_token-act-pair,
177,gemma-2-9b,18-gemmascope-res-16k," code structure elements such as classes, functions, and variable declarations",,oai_token-act-pair,
178,gemma-2-9b,18-gemmascope-res-16k,financial metrics or valuation indicators related to stock performance,,oai_token-act-pair,
179,gemma-2-9b,18-gemmascope-res-16k, elements related to user interface controls and event listeners in programming code,,oai_token-act-pair,
180,gemma-2-9b,18-gemmascope-res-16k,"specific food items, health conditions, or technical terms related to science and medicine",,oai_token-act-pair,
181,gemma-2-9b,18-gemmascope-res-16k, legal terminology and case references in textual documents,,oai_token-act-pair,
182,gemma-2-9b,18-gemmascope-res-16k,references to mercy in the context of the death penalty or criminal justice,,oai_token-act-pair,
183,gemma-2-9b,18-gemmascope-res-16k, references to Europe and European nations,,oai_token-act-pair,
184,gemma-2-9b,18-gemmascope-res-16k,phrases that express intention to assist or provide useful information,,oai_token-act-pair,
185,gemma-2-9b,18-gemmascope-res-16k,references to consumerism and its impact on society,,oai_token-act-pair,
186,gemma-2-9b,18-gemmascope-res-16k,specific terms and phrases related to technological advancements and innovations,,oai_token-act-pair,
187,gemma-2-9b,18-gemmascope-res-16k,explicit references to sexuality and sexual body parts,,oai_token-act-pair,
188,gemma-2-9b,18-gemmascope-res-16k,conditional checks and data validation in code,,oai_token-act-pair,
189,gemma-2-9b,18-gemmascope-res-16k, financial terms related to economic downturns and corporate actions,,oai_token-act-pair,
190,gemma-2-9b,18-gemmascope-res-16k, terms related to resource management and cooldown mechanisms in digital contexts,,oai_token-act-pair,
191,gemma-2-9b,18-gemmascope-res-16k,legal terms and concepts related to court proceedings and judgments,,oai_token-act-pair,
192,gemma-2-9b,18-gemmascope-res-16k, expressions of appreciation and gratitude,,oai_token-act-pair,
193,gemma-2-9b,18-gemmascope-res-16k," components of research studies or reports, particularly methods, results, and conclusions",,oai_token-act-pair,
194,gemma-2-9b,18-gemmascope-res-16k,negative assessments and critiques related to experiences or conditions,,oai_token-act-pair,
195,gemma-2-9b,18-gemmascope-res-16k, numerical data and metrics related to performance or analysis,,oai_token-act-pair,
196,gemma-2-9b,18-gemmascope-res-16k, topics related to finance and investment strategies,,oai_token-act-pair,
197,gemma-2-9b,18-gemmascope-res-16k,character names and their abilities in a narrative context,,oai_token-act-pair,
198,gemma-2-9b,18-gemmascope-res-16k,phrases and terms related to probability statistics,,oai_token-act-pair,
199,gemma-2-9b,18-gemmascope-res-16k,information related to age and duration,,oai_token-act-pair,
200,gemma-2-9b,18-gemmascope-res-16k,references to cosmetic procedures and their physical effects,,oai_token-act-pair,
201,gemma-2-9b,18-gemmascope-res-16k,elements that signify structural or organized information,,oai_token-act-pair,
202,gemma-2-9b,18-gemmascope-res-16k,programming functions and their operations,,oai_token-act-pair,
203,gemma-2-9b,18-gemmascope-res-16k, references to social hierarchies and gender dynamics,,oai_token-act-pair,
204,gemma-2-9b,18-gemmascope-res-16k,terms related to aviation safety and maintenance,,oai_token-act-pair,
205,gemma-2-9b,18-gemmascope-res-16k, instances of numerical data and specific measurements,,oai_token-act-pair,
206,gemma-2-9b,18-gemmascope-res-16k, technical and functional terms related to devices or procedures,,oai_token-act-pair,
207,gemma-2-9b,18-gemmascope-res-16k," references to gift-giving and gift ideas, especially around holidays",,oai_token-act-pair,
208,gemma-2-9b,18-gemmascope-res-16k,terms related to dairy and its products,,oai_token-act-pair,
209,gemma-2-9b,18-gemmascope-res-16k, aspects of personal enjoyment or preference in literature,,oai_token-act-pair,
210,gemma-2-9b,18-gemmascope-res-16k," phrases related to technological advancements and their applications in various fields like science, medicine, and education",,oai_token-act-pair,
211,gemma-2-9b,18-gemmascope-res-16k,phrases that discuss the categorization and characteristics of cuisines,,oai_token-act-pair,
212,gemma-2-9b,18-gemmascope-res-16k,words related to legal and administrative processes,,oai_token-act-pair,
213,gemma-2-9b,18-gemmascope-res-16k,expressions of emotional states and relational dynamics,,oai_token-act-pair,
214,gemma-2-9b,18-gemmascope-res-16k,keywords related to programming and technical syntax,,oai_token-act-pair,
215,gemma-2-9b,18-gemmascope-res-16k,annotative or descriptive phrases indicative of a summary or overview,,oai_token-act-pair,False
216,gemma-2-9b,18-gemmascope-res-16k, terms related to smoothing techniques and filtering in data analysis,,oai_token-act-pair,
217,gemma-2-9b,18-gemmascope-res-16k,"proper nouns, particularly names of people and places",,oai_token-act-pair,
218,gemma-2-9b,18-gemmascope-res-16k," instances of the verb ""begin"" and its variations",,oai_token-act-pair,
219,gemma-2-9b,18-gemmascope-res-16k, commands and terms related to deletion in code contexts,,oai_token-act-pair,
220,gemma-2-9b,18-gemmascope-res-16k, technical specifications and data related to sensors and electronic components,,oai_token-act-pair,
221,gemma-2-9b,18-gemmascope-res-16k," iconographic elements in code, particularly those that belong to the Font Awesome library",,oai_token-act-pair,
222,gemma-2-9b,18-gemmascope-res-16k," occurrences of the word ""touch"" and its variations",,oai_token-act-pair,
223,gemma-2-9b,18-gemmascope-res-16k,pricing information and costs associated with products or services,,oai_token-act-pair,
224,gemma-2-9b,18-gemmascope-res-16k, proper names and credits associated with cast members in a film or performance,,oai_token-act-pair,
225,gemma-2-9b,18-gemmascope-res-16k,phrases and terms associated with wrapping or enclosing objects,,oai_token-act-pair,
226,gemma-2-9b,18-gemmascope-res-16k,terms related to impacts and effects of various treatments or conditions,,oai_token-act-pair,
227,gemma-2-9b,18-gemmascope-res-16k,sentences and phrases related to exceptions and error handling in programming,,oai_token-act-pair,
228,gemma-2-9b,18-gemmascope-res-16k,elements related to communication and messages,,oai_token-act-pair,
229,gemma-2-9b,18-gemmascope-res-16k, positive assessments or recommendations,,oai_token-act-pair,
230,gemma-2-9b,18-gemmascope-res-16k, key terms related to invention and technology,,oai_token-act-pair,
231,gemma-2-9b,18-gemmascope-res-16k,the beginning of a document or code block,,oai_token-act-pair,
232,gemma-2-9b,18-gemmascope-res-16k, programming terms related to data structures and types,,oai_token-act-pair,
233,gemma-2-9b,18-gemmascope-res-16k, metrics and statistical data related to performance and outcomes,,oai_token-act-pair,
234,gemma-2-9b,18-gemmascope-res-16k, terms related to tracking data or events,,oai_token-act-pair,
235,gemma-2-9b,18-gemmascope-res-16k,references to various scientific concepts and entities,,oai_token-act-pair,
236,gemma-2-9b,18-gemmascope-res-16k, instructions related to cooking processes,,oai_token-act-pair,
237,gemma-2-9b,18-gemmascope-res-16k,"scientific terms and concepts related to physics and biology, particularly those involving complex systems and measurements",,oai_token-act-pair,
238,gemma-2-9b,18-gemmascope-res-16k,elements related to data structures and handling in programming,,oai_token-act-pair,
239,gemma-2-9b,18-gemmascope-res-16k, titles and designations of individuals in professional roles,,oai_token-act-pair,
240,gemma-2-9b,18-gemmascope-res-16k,specific types of sugars and carbohydrates,,oai_token-act-pair,
241,gemma-2-9b,18-gemmascope-res-16k," components of programming code, particularly related to Java and JavaScript source files",,oai_token-act-pair,
242,gemma-2-9b,18-gemmascope-res-16k, technical terms and specific identifiers related to programming constructs and data structures,,oai_token-act-pair,
243,gemma-2-9b,18-gemmascope-res-16k,phrases related to requests for additional information or actions,,oai_token-act-pair,
244,gemma-2-9b,18-gemmascope-res-16k, phrases related to dietary diversity and regulation among various food groups,,oai_token-act-pair,
245,gemma-2-9b,18-gemmascope-res-16k, expressions related to personal experiences and opinions,,oai_token-act-pair,
246,gemma-2-9b,18-gemmascope-res-16k,"elements of medical or scientific classification, particularly involving coding or identification systems",,oai_token-act-pair,
247,gemma-2-9b,18-gemmascope-res-16k," occurrences of the word ""arrive"" and its variations",,oai_token-act-pair,
248,gemma-2-9b,18-gemmascope-res-16k, specific gene names and their related biological terms,,oai_token-act-pair,
249,gemma-2-9b,18-gemmascope-res-16k,phrases indicating direct actions or connections,,oai_token-act-pair,
250,gemma-2-9b,18-gemmascope-res-16k," elements related to software structure and documentation, specifically in programming contexts",,oai_token-act-pair,
251,gemma-2-9b,18-gemmascope-res-16k, instances of data structures and coding patterns,,oai_token-act-pair,
252,gemma-2-9b,18-gemmascope-res-16k, mathematical formulas and expressions related to equations,,oai_token-act-pair,
253,gemma-2-9b,18-gemmascope-res-16k," sequences of actions or events in a narrative or process, often indicated by transitional words",,oai_token-act-pair,
254,gemma-2-9b,18-gemmascope-res-16k, references to specific substances and their properties in various contexts,,oai_token-act-pair,
255,gemma-2-9b,18-gemmascope-res-16k,function calls in programming language syntax,,oai_token-act-pair,
256,gemma-2-9b,18-gemmascope-res-16k, expressions of confusion or disbelief,,oai_token-act-pair,
257,gemma-2-9b,18-gemmascope-res-16k,"forms of the word ""become"" in various tenses and contexts",,oai_token-act-pair,
258,gemma-2-9b,18-gemmascope-res-16k, phrases involving medical and health-related terminology,,oai_token-act-pair,
259,gemma-2-9b,18-gemmascope-res-16k, phrases related to contrast or comparison,,oai_token-act-pair,
260,gemma-2-9b,18-gemmascope-res-16k, references to components and mechanisms involved in system design and functionality,,oai_token-act-pair,
261,gemma-2-9b,18-gemmascope-res-16k, terms relating to cultivation and horticulture,,oai_token-act-pair,
262,gemma-2-9b,18-gemmascope-res-16k, references to market demands and consumer demographics,,oai_token-act-pair,
263,gemma-2-9b,18-gemmascope-res-16k, technical terms and definitions related to programming and computer architecture,,oai_token-act-pair,
264,gemma-2-9b,18-gemmascope-res-16k,discussions around societal issues and dynamics between different groups,,oai_token-act-pair,
