index,modelId,layer,description,explanationModelName,typeName,bio_related
53,gemma-2-9b,15-gemmascope-res-16k,specific locations and healthcare-related references in research studies,,oai_token-act-pair,
54,gemma-2-9b,15-gemmascope-res-16k,references to personal relationships and social connections,,oai_token-act-pair,
55,gemma-2-9b,15-gemmascope-res-16k,elements related to web automation and errors in locating elements using XPath in Selenium,,oai_token-act-pair,
56,gemma-2-9b,15-gemmascope-res-16k,"mathematical expressions and formulas, particularly in the context of equations and theorem proofs",,oai_token-act-pair,
57,gemma-2-9b,15-gemmascope-res-16k,lines of code or programming syntax elements,,oai_token-act-pair,
58,gemma-2-9b,15-gemmascope-res-16k, expressions of desire or preference,,oai_token-act-pair,
59,gemma-2-9b,15-gemmascope-res-16k," specific names of locations, characters, or entities within various contexts",,oai_token-act-pair,
60,gemma-2-9b,15-gemmascope-res-16k, mathematical labels and equations,,oai_token-act-pair,
61,gemma-2-9b,15-gemmascope-res-16k,specific references and indicators of results in scientific and research contexts,,oai_token-act-pair,
62,gemma-2-9b,15-gemmascope-res-16k,topics related to seasonal transitions and fashion,,oai_token-act-pair,
63,gemma-2-9b,15-gemmascope-res-16k, programming constructs and database-related commands,,oai_token-act-pair,
64,gemma-2-9b,15-gemmascope-res-16k,"instances of the verb ""to be"" in various forms",,oai_token-act-pair,False
65,gemma-2-9b,15-gemmascope-res-16k,terms related to disorders and their complexities,,oai_token-act-pair,
66,gemma-2-9b,15-gemmascope-res-16k, programming keywords and structure in code,,oai_token-act-pair,
67,gemma-2-9b,15-gemmascope-res-16k,concepts related to education and learning experiences,,oai_token-act-pair,
68,gemma-2-9b,15-gemmascope-res-16k, structured data formats and their attributes,,oai_token-act-pair,
69,gemma-2-9b,15-gemmascope-res-16k, statistical terms and metrics used in research studies,,oai_token-act-pair,
70,gemma-2-9b,15-gemmascope-res-16k,prepositional phrases indicating relationships or connections,,oai_token-act-pair,
71,gemma-2-9b,15-gemmascope-res-16k," instances of the word ""document"" and its variations in LaTeX code",,oai_token-act-pair,
72,gemma-2-9b,15-gemmascope-res-16k, terms related to awards and recognition in various forms of media,,oai_token-act-pair,
73,gemma-2-9b,15-gemmascope-res-16k, terms related to family lineage and ancestry,,oai_token-act-pair,
74,gemma-2-9b,15-gemmascope-res-16k,terms related to gaming mechanics and character attributes,,oai_token-act-pair,
75,gemma-2-9b,15-gemmascope-res-16k,phrases related to decision-making and choices,,oai_token-act-pair,False
76,gemma-2-9b,15-gemmascope-res-16k,"names and titles of individuals, places, and significant entities",,oai_token-act-pair,
77,gemma-2-9b,15-gemmascope-res-16k,terms related to gradual changes and progressive trends over time,,oai_token-act-pair,
78,gemma-2-9b,15-gemmascope-res-16k,"references to prominent figures or entities in various contexts, particularly in entertainment or culture",,oai_token-act-pair,
79,gemma-2-9b,15-gemmascope-res-16k, phrases related to bureaucratic or institutional processes,,oai_token-act-pair,
80,gemma-2-9b,15-gemmascope-res-16k,scientific names and classifications of organisms,,oai_token-act-pair,
81,gemma-2-9b,15-gemmascope-res-16k,instances of singularity or uniqueness in various contexts,,oai_token-act-pair,
82,gemma-2-9b,15-gemmascope-res-16k,terms related to legal liability and accountability,,oai_token-act-pair,
83,gemma-2-9b,15-gemmascope-res-16k, references to entertainment and cultural activities,,oai_token-act-pair,False
84,gemma-2-9b,15-gemmascope-res-16k, formal elements related to legal structures or citations,,oai_token-act-pair,False
85,gemma-2-9b,15-gemmascope-res-16k,terms related to technology and specifications in products,,oai_token-act-pair,
86,gemma-2-9b,15-gemmascope-res-16k, references to Java Data Objects and related technical activities,,oai_token-act-pair,
87,gemma-2-9b,15-gemmascope-res-16k, programming constructs related to conditional logic and events,,oai_token-act-pair,
88,gemma-2-9b,15-gemmascope-res-16k," references to familial relationships, particularly with fathers",,oai_token-act-pair,
89,gemma-2-9b,15-gemmascope-res-16k,references to personal experiences and interactions between individuals,,oai_token-act-pair,
90,gemma-2-9b,15-gemmascope-res-16k," occurrences of quotation marks, indicating dialogue or quotations within the text",,oai_token-act-pair,
91,gemma-2-9b,15-gemmascope-res-16k, words and phrases related to user authentication and login processes,,oai_token-act-pair,
92,gemma-2-9b,15-gemmascope-res-16k, connections and implications within statements,,oai_token-act-pair,
93,gemma-2-9b,15-gemmascope-res-16k,"specific tokens or characters that may indicate a structured data format, likely related to programming or data serialization",,oai_token-act-pair,
94,gemma-2-9b,15-gemmascope-res-16k,HTML and CSS references in web development contexts,,oai_token-act-pair,
95,gemma-2-9b,15-gemmascope-res-16k,"terms related to medical conditions, injuries, and physiological responses to stress or treatment",,oai_token-act-pair,
96,gemma-2-9b,15-gemmascope-res-16k, expressions related to SQL queries and data filtering mechanisms,,oai_token-act-pair,
97,gemma-2-9b,15-gemmascope-res-16k,references to significant historical conflicts and political entities,,oai_token-act-pair,
98,gemma-2-9b,15-gemmascope-res-16k,terms related to automatic processes and organization systems,,oai_token-act-pair,
99,gemma-2-9b,15-gemmascope-res-16k, references to rows and data structure in tabular formats,,oai_token-act-pair,
100,gemma-2-9b,15-gemmascope-res-16k, technical terms and phrases related to statistical analysis and constraints in data,,oai_token-act-pair,
101,gemma-2-9b,15-gemmascope-res-16k, mathematical notation related to statistical functions,,oai_token-act-pair,
102,gemma-2-9b,15-gemmascope-res-16k,terms related to leadership and workplace development dynamics,,oai_token-act-pair,
103,gemma-2-9b,15-gemmascope-res-16k, phrases related to shipping and delivery information,,oai_token-act-pair,
104,gemma-2-9b,15-gemmascope-res-16k, references to data encoding and manipulation in programming,,oai_token-act-pair,
105,gemma-2-9b,15-gemmascope-res-16k, programming-related keywords that denote data structure or method specifications,,oai_token-act-pair,
106,gemma-2-9b,15-gemmascope-res-16k,evidence of deception or hidden motives in human behavior,,oai_token-act-pair,
107,gemma-2-9b,15-gemmascope-res-16k,actions related to inserting or incorporating elements in a process,,oai_token-act-pair,
108,gemma-2-9b,15-gemmascope-res-16k,specific names and terms associated with medical and biological research,gpt-4o-mini,oai_token-act-pair,
109,gemma-2-9b,15-gemmascope-res-16k," institutions and organizations, particularly in governmental and educational contexts",,oai_token-act-pair,
110,gemma-2-9b,15-gemmascope-res-16k,terms related to environmental treaties and international agreements,,oai_token-act-pair,
111,gemma-2-9b,15-gemmascope-res-16k,instructions or methods related to coding or programming in a technical context,,oai_token-act-pair,
112,gemma-2-9b,15-gemmascope-res-16k, XML layout attributes related to Android user interface styling,,oai_token-act-pair,
113,gemma-2-9b,15-gemmascope-res-16k, indications of exploitation or financial interest,,oai_token-act-pair,
114,gemma-2-9b,15-gemmascope-res-16k,phrases indicating formal statements or announcements,,oai_token-act-pair,
115,gemma-2-9b,15-gemmascope-res-16k, job titles and roles within a corporate structure,,oai_token-act-pair,
116,gemma-2-9b,15-gemmascope-res-16k, statistics related to player performance in baseball,,oai_token-act-pair,
117,gemma-2-9b,15-gemmascope-res-16k,references to government activities and policies,,oai_token-act-pair,
118,gemma-2-9b,15-gemmascope-res-16k, diagrams and charts related to data presentation and analysis,,oai_token-act-pair,
119,gemma-2-9b,15-gemmascope-res-16k, comparisons and contrasts,,oai_token-act-pair,
120,gemma-2-9b,15-gemmascope-res-16k," instances of the word ""sign"" and its variations related to contracts and agreements",,oai_token-act-pair,
121,gemma-2-9b,15-gemmascope-res-16k, terms related to the Federal Reserve's actions and decisions regarding interest rates and inflation,,oai_token-act-pair,
122,gemma-2-9b,15-gemmascope-res-16k,references to courtroom testimonies and legal proceedings,,oai_token-act-pair,
123,gemma-2-9b,15-gemmascope-res-16k,expressions of subjective opinions and assertions about reliability and perception,,oai_token-act-pair,
124,gemma-2-9b,15-gemmascope-res-16k,references to community and its various aspects,,oai_token-act-pair,
125,gemma-2-9b,15-gemmascope-res-16k,phrases related to authorities and legal matters,,oai_token-act-pair,
126,gemma-2-9b,15-gemmascope-res-16k,specific chemical compounds and biomolecules in scientific contexts,,oai_token-act-pair,
127,gemma-2-9b,15-gemmascope-res-16k,"words and phrases related to various cuisines, particularly Indian and Malay, and their cultural influences",,oai_token-act-pair,
128,gemma-2-9b,15-gemmascope-res-16k, personal names and their relationships within a narrative,,oai_token-act-pair,
129,gemma-2-9b,15-gemmascope-res-16k, scientific terms and concepts related to neuroscience and liquid crystal technology,,oai_token-act-pair,
130,gemma-2-9b,15-gemmascope-res-16k,expressions of significant progress or advancements in various contexts,,oai_token-act-pair,False
131,gemma-2-9b,15-gemmascope-res-16k, numerical data and statistics in legal or scientific contexts,,oai_token-act-pair,
132,gemma-2-9b,15-gemmascope-res-16k, phrases indicating relationships or connections between concepts,,oai_token-act-pair,
133,gemma-2-9b,15-gemmascope-res-16k,references to walls and related concepts,,oai_token-act-pair,
134,gemma-2-9b,15-gemmascope-res-16k,elements of presentation and visual appeal in various contexts,,oai_token-act-pair,
135,gemma-2-9b,15-gemmascope-res-16k,structured data and references in academic writings,,oai_token-act-pair,
136,gemma-2-9b,15-gemmascope-res-16k,concepts and comparisons related to similarity and variety,,oai_token-act-pair,
137,gemma-2-9b,15-gemmascope-res-16k,terms related to statistical analysis and research methodologies,,oai_token-act-pair,
138,gemma-2-9b,15-gemmascope-res-16k,"references to specific durations of time, particularly years",,oai_token-act-pair,
139,gemma-2-9b,15-gemmascope-res-16k," control flow statements in programming, specifically focusing on conditional statements",,oai_token-act-pair,
140,gemma-2-9b,15-gemmascope-res-16k,historical references related to birth dates and significant figures,,oai_token-act-pair,
141,gemma-2-9b,15-gemmascope-res-16k,references to personal belongings and their significance,,oai_token-act-pair,
142,gemma-2-9b,15-gemmascope-res-16k,markers of surprise or emphasis in expressions,,oai_token-act-pair,
143,gemma-2-9b,15-gemmascope-res-16k, technical terms and commands used in programming or software development,,oai_token-act-pair,
144,gemma-2-9b,15-gemmascope-res-16k,terms related to viral infections and associated medical diagnostics,,oai_token-act-pair,
145,gemma-2-9b,15-gemmascope-res-16k,concepts related to survival and response in various situations,,oai_token-act-pair,
146,gemma-2-9b,15-gemmascope-res-16k, references to home and lifestyle topics,,oai_token-act-pair,
147,gemma-2-9b,15-gemmascope-res-16k,specific numerical or categorical regions and their contextual details within a document,,oai_token-act-pair,
148,gemma-2-9b,15-gemmascope-res-16k,coding elements and syntactical structures in programming languages,,oai_token-act-pair,False
149,gemma-2-9b,15-gemmascope-res-16k,references to cloud computing technologies and services,,oai_token-act-pair,
150,gemma-2-9b,15-gemmascope-res-16k,"specific mathematical and scientific terms, particularly those related to dimensions, algebraic structures, and matrix operations",,oai_token-act-pair,
151,gemma-2-9b,15-gemmascope-res-16k, specific references to publications and citations in academic contexts,,oai_token-act-pair,
152,gemma-2-9b,15-gemmascope-res-16k,mentions of health-related topics and discussions about healthcare treatments,,oai_token-act-pair,
153,gemma-2-9b,15-gemmascope-res-16k,references to movies and the film industry,,oai_token-act-pair,
154,gemma-2-9b,15-gemmascope-res-16k,phrases related to electrical components and their relationships,,oai_token-act-pair,
155,gemma-2-9b,15-gemmascope-res-16k,code constructs and operations related to manipulating data structures and variables in programming,,oai_token-act-pair,
156,gemma-2-9b,15-gemmascope-res-16k,specific terms related to construction and building materials,,oai_token-act-pair,
157,gemma-2-9b,15-gemmascope-res-16k,phrases indicating conditions or circumstances,,oai_token-act-pair,
158,gemma-2-9b,15-gemmascope-res-16k,proper names and specific identifiers related to individuals and organizations,,oai_token-act-pair,
159,gemma-2-9b,15-gemmascope-res-16k, placeholders indicating missing or unspecified information,,oai_token-act-pair,
160,gemma-2-9b,15-gemmascope-res-16k,terms related to scanning processes and equipment,,oai_token-act-pair,
161,gemma-2-9b,15-gemmascope-res-16k,conversational exchanges and dialogue,,oai_token-act-pair,
162,gemma-2-9b,15-gemmascope-res-16k, references to physical conditions and injuries,,oai_token-act-pair,
163,gemma-2-9b,15-gemmascope-res-16k,syntax and structure elements in code,,oai_token-act-pair,
164,gemma-2-9b,15-gemmascope-res-16k,mathematical symbols and notations related to advanced theoretical physics,,oai_token-act-pair,
165,gemma-2-9b,15-gemmascope-res-16k, references to web browsers and their functionalities,,oai_token-act-pair,
166,gemma-2-9b,15-gemmascope-res-16k,various types and categories of items or conditions,,oai_token-act-pair,
167,gemma-2-9b,15-gemmascope-res-16k,formatted output statements in programming code,,oai_token-act-pair,
168,gemma-2-9b,15-gemmascope-res-16k,references to collaborative contributions by multiple authors or entities,,oai_token-act-pair,
169,gemma-2-9b,15-gemmascope-res-16k,elements related to style and layout properties in CSS,,oai_token-act-pair,
170,gemma-2-9b,15-gemmascope-res-16k, terms related to biological processes and their implications,,oai_token-act-pair,
171,gemma-2-9b,15-gemmascope-res-16k,"mathematical expressions and calculations involving operations such as addition, multiplication, and square roots",,oai_token-act-pair,
172,gemma-2-9b,15-gemmascope-res-16k,"technical terms and constructs related to programming, particularly in the context of matrix and data structure manipulation",,oai_token-act-pair,
173,gemma-2-9b,15-gemmascope-res-16k,"parentheses and their contents, particularly in context to programming and technical discussions",,oai_token-act-pair,
174,gemma-2-9b,15-gemmascope-res-16k,references to reliability and quality in various contexts,,oai_token-act-pair,
175,gemma-2-9b,15-gemmascope-res-16k,terms related to scientific processes and transitions,,oai_token-act-pair,
176,gemma-2-9b,15-gemmascope-res-16k,specific references to individuals and their relationships within legal or formal contexts,,oai_token-act-pair,
177,gemma-2-9b,15-gemmascope-res-16k," references to performance, efficiency, and reliability in a service context",,oai_token-act-pair,
178,gemma-2-9b,15-gemmascope-res-16k,"questions directed towards individuals regarding their thoughts, knowledge, or preferences",,oai_token-act-pair,
179,gemma-2-9b,15-gemmascope-res-16k,statements reflecting personal thoughts and reflections,,oai_token-act-pair,
180,gemma-2-9b,15-gemmascope-res-16k, references to user interaction or prompts in an API context,,oai_token-act-pair,False
181,gemma-2-9b,15-gemmascope-res-16k,patterns related to biological markers and terms associated with genetic studies or medical conditions,,oai_token-act-pair,
182,gemma-2-9b,15-gemmascope-res-16k, occurrences of special characters and formatting in the text,,oai_token-act-pair,
183,gemma-2-9b,15-gemmascope-res-16k, numerical data and identifiers related to studies or evaluations,,oai_token-act-pair,
184,gemma-2-9b,15-gemmascope-res-16k, comments and metadata related to weather data structure definitions,,oai_token-act-pair,
185,gemma-2-9b,15-gemmascope-res-16k,specific product names and their related categories,,oai_token-act-pair,
186,gemma-2-9b,15-gemmascope-res-16k, themes related to materialism and self-interest,,oai_token-act-pair,
187,gemma-2-9b,15-gemmascope-res-16k,"terms and phrases related to medical and biological classifications, particularly those linked to diseases and mutations",,oai_token-act-pair,
188,gemma-2-9b,15-gemmascope-res-16k,instances of panel discussions or events related to sustainability,,oai_token-act-pair,
189,gemma-2-9b,15-gemmascope-res-16k,terms and phrases related to biological processes and interactions,,oai_token-act-pair,
190,gemma-2-9b,15-gemmascope-res-16k, technical terms and concepts related to data processing and system design,,oai_token-act-pair,
191,gemma-2-9b,15-gemmascope-res-16k,descriptions of environments and spatial relationships,,oai_token-act-pair,
192,gemma-2-9b,15-gemmascope-res-16k,references to products and their features or characteristics,,oai_token-act-pair,
193,gemma-2-9b,15-gemmascope-res-16k,references to study methodologies and research structures,,oai_token-act-pair,
194,gemma-2-9b,15-gemmascope-res-16k,references to care and healthcare within various contexts,,oai_token-act-pair,
195,gemma-2-9b,15-gemmascope-res-16k, punctuation marks in the text,,oai_token-act-pair,
196,gemma-2-9b,15-gemmascope-res-16k,characters or entities related to advanced technology and combat,,oai_token-act-pair,
197,gemma-2-9b,15-gemmascope-res-16k,terms related to mathematical equations and their solutions,,oai_token-act-pair,
198,gemma-2-9b,15-gemmascope-res-16k, code snippets that involve function calls and settings in a programming context,,oai_token-act-pair,
199,gemma-2-9b,15-gemmascope-res-16k, programming constructs related to object-oriented programming and method definitions,,oai_token-act-pair,
200,gemma-2-9b,15-gemmascope-res-16k,references to identifiers and properties in code or database schemas,,oai_token-act-pair,
201,gemma-2-9b,15-gemmascope-res-16k, terms related to progress and advancement,,oai_token-act-pair,
202,gemma-2-9b,15-gemmascope-res-16k, sequences of whitespace or formatting marks in code snippets,,oai_token-act-pair,
203,gemma-2-9b,15-gemmascope-res-16k, terms related to renewable energy and fossil fuels,,oai_token-act-pair,
204,gemma-2-9b,15-gemmascope-res-16k, topics related to space missions and spacecraft,,oai_token-act-pair,
205,gemma-2-9b,15-gemmascope-res-16k,references to specific dates and announcements in texts,,oai_token-act-pair,
206,gemma-2-9b,15-gemmascope-res-16k, elements and functions related to JavaScript interactions,,oai_token-act-pair,
207,gemma-2-9b,15-gemmascope-res-16k,"instances of the word ""fall"" and its variations in various contexts",,oai_token-act-pair,
208,gemma-2-9b,15-gemmascope-res-16k, technical terms and configurations related to coding and debugging,,oai_token-act-pair,
209,gemma-2-9b,15-gemmascope-res-16k,terms related to social connections and interpersonal relationships,,oai_token-act-pair,
210,gemma-2-9b,15-gemmascope-res-16k, statements and denials regarding accusations or allegations,,oai_token-act-pair,
211,gemma-2-9b,15-gemmascope-res-16k,relationships and dependencies among various elements or factors,,oai_token-act-pair,
212,gemma-2-9b,15-gemmascope-res-16k,information related to quantitative measurements and concentrations in scientific research,,oai_token-act-pair,
213,gemma-2-9b,15-gemmascope-res-16k,concepts related to DIY projects and sewing as a creative and practical activity,,oai_token-act-pair,
214,gemma-2-9b,15-gemmascope-res-16k,references to legal proceedings and individual testimonies,,oai_token-act-pair,
215,gemma-2-9b,15-gemmascope-res-16k,references to performance-enhancing or technical features in athletic apparel,,oai_token-act-pair,
216,gemma-2-9b,15-gemmascope-res-16k,themes of depth and contrast in experiences and observations,,oai_token-act-pair,
217,gemma-2-9b,15-gemmascope-res-16k, terms and concepts related to genetics and mutation testing,,oai_token-act-pair,
218,gemma-2-9b,15-gemmascope-res-16k, phrases and concepts related to governance and political structure,,oai_token-act-pair,
219,gemma-2-9b,15-gemmascope-res-16k,references to proximity or closeness in relation to locations or populations,,oai_token-act-pair,
220,gemma-2-9b,15-gemmascope-res-16k,terms related to medical conditions and treatments,,oai_token-act-pair,
221,gemma-2-9b,15-gemmascope-res-16k,mathematical notation and expressions,,oai_token-act-pair,
222,gemma-2-9b,15-gemmascope-res-16k, expressions of nostalgia or longing for the past,,oai_token-act-pair,
223,gemma-2-9b,15-gemmascope-res-16k,phrases related to measurement or quantities,,oai_token-act-pair,
224,gemma-2-9b,15-gemmascope-res-16k,references to individuals involved in violent incidents or medical conditions relating to injuries,,oai_token-act-pair,
225,gemma-2-9b,15-gemmascope-res-16k,terms related to legal proceedings and court-related activities,,oai_token-act-pair,
226,gemma-2-9b,15-gemmascope-res-16k, references to awards and honors in sports,,oai_token-act-pair,
227,gemma-2-9b,15-gemmascope-res-16k, references to geographical regions and demographic characteristics related to health and nutrition,,oai_token-act-pair,
228,gemma-2-9b,15-gemmascope-res-16k," elements and structures used in programming or coding contexts, particularly in relation to system specifications and web application design",,oai_token-act-pair,
229,gemma-2-9b,15-gemmascope-res-16k,references to legal rights and obligations,,oai_token-act-pair,
230,gemma-2-9b,15-gemmascope-res-16k, comparisons and contrasts related to various subjects,,oai_token-act-pair,
231,gemma-2-9b,15-gemmascope-res-16k,quantitative data pertaining to measurements or statistics,,oai_token-act-pair,
232,gemma-2-9b,15-gemmascope-res-16k," references to popular culture, including television shows and music",,oai_token-act-pair,
233,gemma-2-9b,15-gemmascope-res-16k,themes of betrayal and treachery in relationships,,oai_token-act-pair,
234,gemma-2-9b,15-gemmascope-res-16k, content related to software assembly and versioning details,,oai_token-act-pair,
235,gemma-2-9b,15-gemmascope-res-16k,expressions of belief or opinion,,oai_token-act-pair,
236,gemma-2-9b,15-gemmascope-res-16k,"references to wine and its related aspects such as appreciation, pricing, and availability",,oai_token-act-pair,
237,gemma-2-9b,15-gemmascope-res-16k, programming-related syntax and structures in code,,oai_token-act-pair,
238,gemma-2-9b,15-gemmascope-res-16k,technical terms or phrases related to measurement and performance standards,,oai_token-act-pair,
239,gemma-2-9b,15-gemmascope-res-16k,references to legal cases and court systems,,oai_token-act-pair,
240,gemma-2-9b,15-gemmascope-res-16k, familial relationships and connections among individuals,,oai_token-act-pair,
241,gemma-2-9b,15-gemmascope-res-16k,"references to political structures and authority figures, particularly the President and governmental bodies",,oai_token-act-pair,
242,gemma-2-9b,15-gemmascope-res-16k,references to the process of removing or extracting various elements or substances,,oai_token-act-pair,
243,gemma-2-9b,15-gemmascope-res-16k, punctuation marks and special characters,,oai_token-act-pair,
244,gemma-2-9b,15-gemmascope-res-16k,references to self-identity and personal acknowledgment,,oai_token-act-pair,
245,gemma-2-9b,15-gemmascope-res-16k,constructs and function declarations related to JavaScript directives,,oai_token-act-pair,
246,gemma-2-9b,15-gemmascope-res-16k, words indicating necessity or capability in various contexts,,oai_token-act-pair,
247,gemma-2-9b,15-gemmascope-res-16k, social media activities and announcements,,oai_token-act-pair,
248,gemma-2-9b,15-gemmascope-res-16k, numeric values and their occurrences,,oai_token-act-pair,
249,gemma-2-9b,15-gemmascope-res-16k,words that convey emphasis or intrigue in a statement,,oai_token-act-pair,
250,gemma-2-9b,15-gemmascope-res-16k,components related to music production and performance,,oai_token-act-pair,
251,gemma-2-9b,15-gemmascope-res-16k, descriptions of physical violence and accidents,,oai_token-act-pair,
252,gemma-2-9b,15-gemmascope-res-16k, technical terms and keywords related to research and databases,,oai_token-act-pair,
253,gemma-2-9b,15-gemmascope-res-16k,terms related to legal and medical contexts,,oai_token-act-pair,
254,gemma-2-9b,15-gemmascope-res-16k,technical terms and phrases related to various software applications and file formats,,oai_token-act-pair,
255,gemma-2-9b,15-gemmascope-res-16k,suggestions and recommendations related to exploring tools and resources,,oai_token-act-pair,
256,gemma-2-9b,15-gemmascope-res-16k,references to specific nouns and pronouns indicating relationships or connections between subjects,,oai_token-act-pair,
257,gemma-2-9b,15-gemmascope-res-16k,scientific terminology related to biological processes and assays,,oai_token-act-pair,
258,gemma-2-9b,15-gemmascope-res-16k,references to specific individuals or entities involved in political and financial matters,,oai_token-act-pair,
259,gemma-2-9b,15-gemmascope-res-16k, references to films and documentaries,,oai_token-act-pair,
260,gemma-2-9b,15-gemmascope-res-16k, HTML tags and structure elements within documents,,oai_token-act-pair,
261,gemma-2-9b,15-gemmascope-res-16k,"the presence of the word ""there"" in various contexts",,oai_token-act-pair,
