index,modelId,layer,description,explanationModelName,typeName,bio_related
49,gemma-2-9b,32-gemmascope-res-16k,phrases expressing caution or skepticism regarding information or claims,,oai_token-act-pair,
50,gemma-2-9b,32-gemmascope-res-16k, significant numerical data or figures,,oai_token-act-pair,
51,gemma-2-9b,32-gemmascope-res-16k, terms related to cognitive impairments and neurological disorders,,oai_token-act-pair,
52,gemma-2-9b,32-gemmascope-res-16k,technology and features related to advanced materials and performance enhancements in products,,oai_token-act-pair,
53,gemma-2-9b,32-gemmascope-res-16k,words related to feelings of jealousy and envy,,oai_token-act-pair,
54,gemma-2-9b,32-gemmascope-res-16k,references to secrets and the act of keeping or revealing them,,oai_token-act-pair,
55,gemma-2-9b,32-gemmascope-res-16k,references to academic journals and publications,,oai_token-act-pair,
56,gemma-2-9b,32-gemmascope-res-16k,words indicating agreement or disapproval in social contexts,,oai_token-act-pair,
57,gemma-2-9b,32-gemmascope-res-16k,themes and elements related to personal and historical identity,,oai_token-act-pair,
58,gemma-2-9b,32-gemmascope-res-16k,comparative phrases and references to individuals or entities,,oai_token-act-pair,
59,gemma-2-9b,32-gemmascope-res-16k, HTML closing tags and punctuation,,oai_token-act-pair,
60,gemma-2-9b,32-gemmascope-res-16k, programming concepts and language syntax elements,,oai_token-act-pair,
61,gemma-2-9b,32-gemmascope-res-16k, references to religious authority and scriptural teachings,,oai_token-act-pair,
62,gemma-2-9b,32-gemmascope-res-16k,parentheses and their usage in expressions,,oai_token-act-pair,
63,gemma-2-9b,32-gemmascope-res-16k, terms related to waste management and disposal,,oai_token-act-pair,
64,gemma-2-9b,32-gemmascope-res-16k,medical terminology related to injury and its implications,,oai_token-act-pair,
65,gemma-2-9b,32-gemmascope-res-16k, phrases related to technology and its applications,,oai_token-act-pair,
66,gemma-2-9b,32-gemmascope-res-16k, references to medical terminology and surgical procedures,,oai_token-act-pair,True
67,gemma-2-9b,32-gemmascope-res-16k,numeric quantities or measurements related to time and duration,,oai_token-act-pair,
68,gemma-2-9b,32-gemmascope-res-16k,themes related to production and manufacturing processes,,oai_token-act-pair,
69,gemma-2-9b,32-gemmascope-res-16k,references to specific individuals and their impactful actions or roles,,oai_token-act-pair,
70,gemma-2-9b,32-gemmascope-res-16k,objects and descriptions related to various items and their characteristics,,oai_token-act-pair,
71,gemma-2-9b,32-gemmascope-res-16k,phrases or expressions indicating inclusion or enumeration within a context,,oai_token-act-pair,
72,gemma-2-9b,32-gemmascope-res-16k,instructions or commands related to programming and scripting,,oai_token-act-pair,
73,gemma-2-9b,32-gemmascope-res-16k,phrases indicating assistance or support for others,,oai_token-act-pair,
74,gemma-2-9b,32-gemmascope-res-16k, references to thematic elements or narratives about personal development and transformation,,oai_token-act-pair,
75,gemma-2-9b,32-gemmascope-res-16k, code-related terminology and structure,,oai_token-act-pair,
76,gemma-2-9b,32-gemmascope-res-16k, references to ecological concerns and the interconnectedness of humans and nature,,oai_token-act-pair,
77,gemma-2-9b,32-gemmascope-res-16k, references to hotels and their features,,oai_token-act-pair,
78,gemma-2-9b,32-gemmascope-res-16k," references to the Middle East conflict, particularly involving Palestine and Israel",,oai_token-act-pair,
79,gemma-2-9b,32-gemmascope-res-16k, terms related to database operations and user search limitations,,oai_token-act-pair,
80,gemma-2-9b,32-gemmascope-res-16k,environmental impact metrics and emissions data,,oai_token-act-pair,
81,gemma-2-9b,32-gemmascope-res-16k,references to structural components and their assembly in technical contexts,,oai_token-act-pair,
82,gemma-2-9b,32-gemmascope-res-16k,references to personal relationships and emotional connections,,oai_token-act-pair,
83,gemma-2-9b,32-gemmascope-res-16k, instances of uncertainty or questioning in dialogue,,oai_token-act-pair,
84,gemma-2-9b,32-gemmascope-res-16k, terms and concepts related to magnetic interactions and materials,,oai_token-act-pair,
85,gemma-2-9b,32-gemmascope-res-16k," occurrences of the word ""talk"" in various forms and contexts",,oai_token-act-pair,
86,gemma-2-9b,32-gemmascope-res-16k, references to legal proceedings or judicial systems,,oai_token-act-pair,
87,gemma-2-9b,32-gemmascope-res-16k, instances of numerical values paired with accompanying descriptors or attributes,,oai_token-act-pair,
88,gemma-2-9b,32-gemmascope-res-16k,"terms related to the word ""Nag"" and its variants in various contexts",,oai_token-act-pair,
89,gemma-2-9b,32-gemmascope-res-16k,terms related to astronomical phenomena and their characteristics,,oai_token-act-pair,
90,gemma-2-9b,32-gemmascope-res-16k, terms related to healthcare procedures and services,,oai_token-act-pair,
91,gemma-2-9b,32-gemmascope-res-16k,code structure elements and programming syntax,,oai_token-act-pair,
92,gemma-2-9b,32-gemmascope-res-16k,timestamps and scheduling information,,oai_token-act-pair,
93,gemma-2-9b,32-gemmascope-res-16k," code-related keywords, particularly those associated with module and namespace usage",,oai_token-act-pair,
94,gemma-2-9b,32-gemmascope-res-16k, references to specific types of headgear or helmets,,oai_token-act-pair,
95,gemma-2-9b,32-gemmascope-res-16k,technical terms and concepts related to algorithms and computational complexity,,oai_token-act-pair,
96,gemma-2-9b,32-gemmascope-res-16k, numerical data and references in the text,,oai_token-act-pair,
97,gemma-2-9b,32-gemmascope-res-16k,references to the concept of management and related terms,,oai_token-act-pair,
98,gemma-2-9b,32-gemmascope-res-16k, phrases and terms related to sports performance and statistics,,oai_token-act-pair,
99,gemma-2-9b,32-gemmascope-res-16k, references to legal sections or articles,,oai_token-act-pair,
100,gemma-2-9b,32-gemmascope-res-16k,"instances of the word ""each"" and related quantifying phrases",,oai_token-act-pair,
101,gemma-2-9b,32-gemmascope-res-16k,law-related terms and phrases within economic discussions,,oai_token-act-pair,
102,gemma-2-9b,32-gemmascope-res-16k,references to specific projects and development initiatives,,oai_token-act-pair,
103,gemma-2-9b,32-gemmascope-res-16k, references to legal citations and procedural elements,,oai_token-act-pair,
104,gemma-2-9b,32-gemmascope-res-16k,"instances of the word ""ever.""",,oai_token-act-pair,
105,gemma-2-9b,32-gemmascope-res-16k,names of countries and their mentions in context,,oai_token-act-pair,
106,gemma-2-9b,32-gemmascope-res-16k,mathematical variables and symbols related to probability and statistics,,oai_token-act-pair,
107,gemma-2-9b,32-gemmascope-res-16k,various types of quotation marks and punctuation used in code or text,,oai_token-act-pair,
108,gemma-2-9b,32-gemmascope-res-16k,geographic or location-based references such as street names and addresses,,oai_token-act-pair,
109,gemma-2-9b,32-gemmascope-res-16k,terms related to obesity and metabolic health,,oai_token-act-pair,
110,gemma-2-9b,32-gemmascope-res-16k,"food items, particularly meats and their preparations",,oai_token-act-pair,
111,gemma-2-9b,32-gemmascope-res-16k,phrases related to troubleshooting and resolving technical issues,,oai_token-act-pair,
112,gemma-2-9b,32-gemmascope-res-16k,"terms related to signs or indicators of something, particularly in a context of evidence or evidence-based claims",,oai_token-act-pair,
113,gemma-2-9b,32-gemmascope-res-16k, references to individuals and their relationships with one another,,oai_token-act-pair,
114,gemma-2-9b,32-gemmascope-res-16k,"references to organizations or publications, particularly those starting with ""The.""",,oai_token-act-pair,
115,gemma-2-9b,32-gemmascope-res-16k,references to turtles and related terms,,oai_token-act-pair,
116,gemma-2-9b,32-gemmascope-res-16k, mentions of the letter 'F' in various contexts,,oai_token-act-pair,
117,gemma-2-9b,32-gemmascope-res-16k,descriptions of lighting and its effects on environments,,oai_token-act-pair,
118,gemma-2-9b,32-gemmascope-res-16k,elements related to account management and verification processes,,oai_token-act-pair,
119,gemma-2-9b,32-gemmascope-res-16k,"references to the name ""Jack"" and its variations in different contexts",,oai_token-act-pair,
120,gemma-2-9b,32-gemmascope-res-16k,references to player performance and statistics in sports,,oai_token-act-pair,
121,gemma-2-9b,32-gemmascope-res-16k,mentions of housing and living arrangements,,oai_token-act-pair,
122,gemma-2-9b,32-gemmascope-res-16k, numerical references and citations within the text,,oai_token-act-pair,
123,gemma-2-9b,32-gemmascope-res-16k, phrases that express intention or purpose,,oai_token-act-pair,
124,gemma-2-9b,32-gemmascope-res-16k, indicators of market performance and economic conditions,,oai_token-act-pair,
125,gemma-2-9b,32-gemmascope-res-16k,references to cryptocurrencies and their coded representations,,oai_token-act-pair,
126,gemma-2-9b,32-gemmascope-res-16k,mentions of dreams and aspirations,,oai_token-act-pair,
127,gemma-2-9b,32-gemmascope-res-16k,key features and components related to mechanical systems and their efficiency in assembly and function,,oai_token-act-pair,
128,gemma-2-9b,32-gemmascope-res-16k, references to employment and job-related experiences,,oai_token-act-pair,
129,gemma-2-9b,32-gemmascope-res-16k,"special formatting or symbols, particularly those involving annotations or mathematical notations",,oai_token-act-pair,
130,gemma-2-9b,32-gemmascope-res-16k,references to methods of communication or contact options,,oai_token-act-pair,
131,gemma-2-9b,32-gemmascope-res-16k,"references to authors, researchers, or contributors in academic or scientific contexts",,oai_token-act-pair,
132,gemma-2-9b,32-gemmascope-res-16k, punctuation-related patterns or sequences,,oai_token-act-pair,
133,gemma-2-9b,32-gemmascope-res-16k," themes related to control and manipulation, particularly in social or psychological contexts",,oai_token-act-pair,
134,gemma-2-9b,32-gemmascope-res-16k,"elements related to statistical or mathematical references, particularly ratios and biological assessments",,oai_token-act-pair,
135,gemma-2-9b,32-gemmascope-res-16k,code structures related to function definitions and method calls,,oai_token-act-pair,
136,gemma-2-9b,32-gemmascope-res-16k, indicators of quantitative or numerical information,,oai_token-act-pair,
137,gemma-2-9b,32-gemmascope-res-16k,references to various types of facilities and their significance,,oai_token-act-pair,
138,gemma-2-9b,32-gemmascope-res-16k, technical terms related to data handling and dynamic web elements,,oai_token-act-pair,
139,gemma-2-9b,32-gemmascope-res-16k,"uncertainty, inquiries, and the need for clarification",,oai_token-act-pair,
140,gemma-2-9b,32-gemmascope-res-16k,references to personal experiences and observations,,oai_token-act-pair,
141,gemma-2-9b,32-gemmascope-res-16k, references to behavioral psychology and conditioning,,oai_token-act-pair,
142,gemma-2-9b,32-gemmascope-res-16k, expressions of personal feelings and experiences,,oai_token-act-pair,
143,gemma-2-9b,32-gemmascope-res-16k,technical terms and phrases related to medical studies and processes,,oai_token-act-pair,
144,gemma-2-9b,32-gemmascope-res-16k, HTML tags or structure in the document,,oai_token-act-pair,
145,gemma-2-9b,32-gemmascope-res-16k,specific referencing and formatting elements related to figures and tables in scientific documentation,,oai_token-act-pair,
146,gemma-2-9b,32-gemmascope-res-16k,words indicating outcomes or effects,,oai_token-act-pair,
147,gemma-2-9b,32-gemmascope-res-16k, phrases that indicate social judgment or critique,,oai_token-act-pair,
148,gemma-2-9b,32-gemmascope-res-16k,technical terms and concepts related to biological processes and infections,,oai_token-act-pair,
149,gemma-2-9b,32-gemmascope-res-16k,"references to ""house"" or related concepts within various contexts",,oai_token-act-pair,
150,gemma-2-9b,32-gemmascope-res-16k,terms related to corporate strategy and business development,,oai_token-act-pair,
151,gemma-2-9b,32-gemmascope-res-16k, expressions of excitement and positivity related to collaborations and partnerships,,oai_token-act-pair,
152,gemma-2-9b,32-gemmascope-res-16k,elements related to nightlife and entertainment venues,,oai_token-act-pair,
153,gemma-2-9b,32-gemmascope-res-16k,critical events or actions leading to significant consequences,,oai_token-act-pair,
154,gemma-2-9b,32-gemmascope-res-16k,instances of interpersonal relationships and social interactions,,oai_token-act-pair,
155,gemma-2-9b,32-gemmascope-res-16k, programming-related terminology and constructs,,oai_token-act-pair,
156,gemma-2-9b,32-gemmascope-res-16k, references to candles and their associated rituals or celebrations,,oai_token-act-pair,
157,gemma-2-9b,32-gemmascope-res-16k,phrases that indicate credibility and certainty in various contexts,,oai_token-act-pair,
158,gemma-2-9b,32-gemmascope-res-16k,"instances of the word ""abstract"" in various contexts",,oai_token-act-pair,
159,gemma-2-9b,32-gemmascope-res-16k,terms related to legal proceedings and their implications,,oai_token-act-pair,
160,gemma-2-9b,32-gemmascope-res-16k,"instances of the verb ""walk"" in various forms",,oai_token-act-pair,
161,gemma-2-9b,32-gemmascope-res-16k, references to events or conditions that involve significant negative outcomes or consequences,,oai_token-act-pair,
162,gemma-2-9b,32-gemmascope-res-16k, phrases related to sports injuries and player performance,,oai_token-act-pair,
163,gemma-2-9b,32-gemmascope-res-16k, hyperlinks or URLs in the text,,oai_token-act-pair,
164,gemma-2-9b,32-gemmascope-res-16k,mathematical symbols and notation,,oai_token-act-pair,
165,gemma-2-9b,32-gemmascope-res-16k,"terms related to medical conditions, particularly those associated with headaches",,oai_token-act-pair,
166,gemma-2-9b,32-gemmascope-res-16k,"references to the name ""Martin"" and its variations in various contexts",,oai_token-act-pair,
167,gemma-2-9b,32-gemmascope-res-16k,words and phrases related to possessive relationships and ownership,,oai_token-act-pair,
168,gemma-2-9b,32-gemmascope-res-16k,references to specific programming or technical terms used in software development,,oai_token-act-pair,
169,gemma-2-9b,32-gemmascope-res-16k, requests for assistance or information,,oai_token-act-pair,
170,gemma-2-9b,32-gemmascope-res-16k,references to notable entities or significant items,,oai_token-act-pair,
171,gemma-2-9b,32-gemmascope-res-16k, expressions of gratitude and acknowledgement,,oai_token-act-pair,
172,gemma-2-9b,32-gemmascope-res-16k, names and titles of religious figures and their roles,,oai_token-act-pair,
173,gemma-2-9b,32-gemmascope-res-16k,structures and syntax in programming or markup languages,,oai_token-act-pair,
174,gemma-2-9b,32-gemmascope-res-16k, complex syntactic structures in sentences,,oai_token-act-pair,
175,gemma-2-9b,32-gemmascope-res-16k,technical terms and specific identifiers in a structured format,,oai_token-act-pair,
176,gemma-2-9b,32-gemmascope-res-16k, references to restrictions and regulations regarding names and advertising,,oai_token-act-pair,
177,gemma-2-9b,32-gemmascope-res-16k,"terms related to sand, inputs, and outputs in a technical context",,oai_token-act-pair,
178,gemma-2-9b,32-gemmascope-res-16k, specific programming constructs or error messages within code,,oai_token-act-pair,
179,gemma-2-9b,32-gemmascope-res-16k, programming language keywords and structure elements,,oai_token-act-pair,
180,gemma-2-9b,32-gemmascope-res-16k, references to couches or sofas in various contexts,,oai_token-act-pair,
181,gemma-2-9b,32-gemmascope-res-16k,specific terms and phrases related to legal or contractual contexts,,oai_token-act-pair,False
182,gemma-2-9b,32-gemmascope-res-16k,terms related to teaching and education,,oai_token-act-pair,
183,gemma-2-9b,32-gemmascope-res-16k, structured data attributes and associated keys in programming contexts,,oai_token-act-pair,
184,gemma-2-9b,32-gemmascope-res-16k," mentions of specific dates, particularly in June",,oai_token-act-pair,
185,gemma-2-9b,32-gemmascope-res-16k,references to geographical locations and their associated postal codes,,oai_token-act-pair,
186,gemma-2-9b,32-gemmascope-res-16k," the word ""clinical"" and its variations",,oai_token-act-pair,
187,gemma-2-9b,32-gemmascope-res-16k,responses and error handling in API calls,,oai_token-act-pair,
188,gemma-2-9b,32-gemmascope-res-16k,mentions of family relationships and dynamics,,oai_token-act-pair,
189,gemma-2-9b,32-gemmascope-res-16k, measurements related to dimensions and sizes,,oai_token-act-pair,
190,gemma-2-9b,32-gemmascope-res-16k,mathematical expressions and symbols related to calculations,,oai_token-act-pair,
191,gemma-2-9b,32-gemmascope-res-16k,"historical dates and events, particularly related to births and notable occurrences",,oai_token-act-pair,
192,gemma-2-9b,32-gemmascope-res-16k,topics related to personal growth and self-improvement,,oai_token-act-pair,
193,gemma-2-9b,32-gemmascope-res-16k," references to processes, procedures, or guidelines",,oai_token-act-pair,
194,gemma-2-9b,32-gemmascope-res-16k,parentheses and conditional statements in code,,oai_token-act-pair,
195,gemma-2-9b,32-gemmascope-res-16k, legal and regulatory terms related to penalties and liabilities,,oai_token-act-pair,False
196,gemma-2-9b,32-gemmascope-res-16k,scientific terminology related to biological processes and substances,,oai_token-act-pair,
197,gemma-2-9b,32-gemmascope-res-16k, bolded text and headings indicating important features or options,,oai_token-act-pair,
198,gemma-2-9b,32-gemmascope-res-16k,"exclamatory questions or statements, particularly those that question or express disbelief",,oai_token-act-pair,
199,gemma-2-9b,32-gemmascope-res-16k,terms related to wave functions and their properties in quantum mechanics,,oai_token-act-pair,
200,gemma-2-9b,32-gemmascope-res-16k,"phrases and words related to giving, providing, or offering something to someone",,oai_token-act-pair,
201,gemma-2-9b,32-gemmascope-res-16k,technical terms related to measurements and specifications in engineering or scientific contexts,,oai_token-act-pair,
202,gemma-2-9b,32-gemmascope-res-16k, conjunctions and words indicating relationships between clauses or items,,oai_token-act-pair,
203,gemma-2-9b,32-gemmascope-res-16k,phrases related to subscriptions and premium content offers,,oai_token-act-pair,
204,gemma-2-9b,32-gemmascope-res-16k," evidence of loss and its impact in different contexts, particularly relating to jobs and biological changes",,oai_token-act-pair,
205,gemma-2-9b,32-gemmascope-res-16k,"variations of the word ""working""",,oai_token-act-pair,
206,gemma-2-9b,32-gemmascope-res-16k, mathematical expressions and related terminology,,oai_token-act-pair,
207,gemma-2-9b,32-gemmascope-res-16k, components and features of graphic editing software,,oai_token-act-pair,False
208,gemma-2-9b,32-gemmascope-res-16k,terms related to professional careers and development,,oai_token-act-pair,
209,gemma-2-9b,32-gemmascope-res-16k,terms related to scientific methods and analytical techniques,,oai_token-act-pair,
210,gemma-2-9b,32-gemmascope-res-16k,legal terminology and concepts related to contract disputes and court procedures,,oai_token-act-pair,
211,gemma-2-9b,32-gemmascope-res-16k,references to maps and mapping data,,oai_token-act-pair,
212,gemma-2-9b,32-gemmascope-res-16k,terms related to international cooperation and counter-terrorism efforts,,oai_token-act-pair,
213,gemma-2-9b,32-gemmascope-res-16k,terms related to clothing and dress codes,,oai_token-act-pair,
214,gemma-2-9b,32-gemmascope-res-16k,names of prominent people or institutions associated with religious or educational contexts,,oai_token-act-pair,
215,gemma-2-9b,32-gemmascope-res-16k," code and programming-related terminology, particularly within the context of creating and managing data structures and events in a programming environment",,oai_token-act-pair,
216,gemma-2-9b,32-gemmascope-res-16k, code structure and syntax in programming contexts,,oai_token-act-pair,
217,gemma-2-9b,32-gemmascope-res-16k,quantitative statistics related to health and demographic data,,oai_token-act-pair,
218,gemma-2-9b,32-gemmascope-res-16k, references and citation structures in academic writing,,oai_token-act-pair,
219,gemma-2-9b,32-gemmascope-res-16k, references to specific proteins or biochemical markers,,oai_token-act-pair,
220,gemma-2-9b,32-gemmascope-res-16k,medical conditions and treatments,,oai_token-act-pair,
221,gemma-2-9b,32-gemmascope-res-16k," phrases that indicate caution, risk, or potential consequences",,oai_token-act-pair,True
222,gemma-2-9b,32-gemmascope-res-16k, references to organic and non-GMO food products,,oai_token-act-pair,
223,gemma-2-9b,32-gemmascope-res-16k, geographical locations and names associated with railways,,oai_token-act-pair,
224,gemma-2-9b,32-gemmascope-res-16k,"references to the term ""raw"" in various contexts",,oai_token-act-pair,
225,gemma-2-9b,32-gemmascope-res-16k," phrases related to running out of resources, particularly stationery and battery life",,oai_token-act-pair,
226,gemma-2-9b,32-gemmascope-res-16k, transitional phrases indicating conclusions or resulting statements,,oai_token-act-pair,
227,gemma-2-9b,32-gemmascope-res-16k,expressions of personal feelings and relationships,,oai_token-act-pair,
228,gemma-2-9b,32-gemmascope-res-16k, phrases related to employment and worker rights,,oai_token-act-pair,
229,gemma-2-9b,32-gemmascope-res-16k,mentions of book series and related elements in the text,,oai_token-act-pair,
230,gemma-2-9b,32-gemmascope-res-16k, details regarding product packaging and condition,,oai_token-act-pair,
231,gemma-2-9b,32-gemmascope-res-16k, references to institutions and educational entities,,oai_token-act-pair,
232,gemma-2-9b,32-gemmascope-res-16k, references to media and public figures in gossip contexts,,oai_token-act-pair,
233,gemma-2-9b,32-gemmascope-res-16k,elements related to digital advertising and marketing strategies,,oai_token-act-pair,
234,gemma-2-9b,32-gemmascope-res-16k,techniques and methods related to molecular biology and biochemical assays,,oai_token-act-pair,
235,gemma-2-9b,32-gemmascope-res-16k,terms related to environmental regulations and the use of pesticides,,oai_token-act-pair,
236,gemma-2-9b,32-gemmascope-res-16k, technical terms and identifiers related to programming and libraries,,oai_token-act-pair,
237,gemma-2-9b,32-gemmascope-res-16k, references to programming constructs or database schemas,,oai_token-act-pair,
238,gemma-2-9b,32-gemmascope-res-16k,"references to biology and genetics, particularly related to research and findings involving cancer",,oai_token-act-pair,
239,gemma-2-9b,32-gemmascope-res-16k, syntactic structures and formatting cues in code or programming context,,oai_token-act-pair,
240,gemma-2-9b,32-gemmascope-res-16k," numerical and structural data, likely related to statistics or scientific measurements",,oai_token-act-pair,False
241,gemma-2-9b,32-gemmascope-res-16k,legal citations and references to statutes or codes,,oai_token-act-pair,
242,gemma-2-9b,32-gemmascope-res-16k,"keywords related to ""child"" and its various forms or associated phrases",,oai_token-act-pair,
243,gemma-2-9b,32-gemmascope-res-16k, phrases and concepts related to items or elements in various contexts,,oai_token-act-pair,
244,gemma-2-9b,32-gemmascope-res-16k,complex phrases related to social dynamics and interactions,,oai_token-act-pair,
245,gemma-2-9b,32-gemmascope-res-16k,personal preferences and expressions of identity,,oai_token-act-pair,False
246,gemma-2-9b,32-gemmascope-res-16k, programming-related elements and constructs in the document,,oai_token-act-pair,
247,gemma-2-9b,32-gemmascope-res-16k, structured data entries related to company information,,oai_token-act-pair,
248,gemma-2-9b,32-gemmascope-res-16k, mathematical expressions and operations,,oai_token-act-pair,False
249,gemma-2-9b,32-gemmascope-res-16k, references to specific programming processes or elements related to software development and notifications,,oai_token-act-pair,
250,gemma-2-9b,32-gemmascope-res-16k, numbers and codes related to technical data or specifications,,oai_token-act-pair,
251,gemma-2-9b,32-gemmascope-res-16k, references to processing times and computational measurements,,oai_token-act-pair,
252,gemma-2-9b,32-gemmascope-res-16k,medical terms related to surgery and wound healing,,oai_token-act-pair,
253,gemma-2-9b,32-gemmascope-res-16k, phrases indicating presence and experience in various professional contexts,,oai_token-act-pair,
254,gemma-2-9b,32-gemmascope-res-16k, programming related to web development and AJAX functionality,,oai_token-act-pair,
255,gemma-2-9b,32-gemmascope-res-16k,elements related to programming constructs and structures,,oai_token-act-pair,
256,gemma-2-9b,32-gemmascope-res-16k,financial metrics and business strategies,,oai_token-act-pair,
257,gemma-2-9b,32-gemmascope-res-16k," Java code structures and operations, particularly related to lists and data organization",,oai_token-act-pair,
258,gemma-2-9b,32-gemmascope-res-16k, quantifiable metrics related to health outcomes in studies,,oai_token-act-pair,
259,gemma-2-9b,32-gemmascope-res-16k," instances of the word ""this"" in various contexts",,oai_token-act-pair,
260,gemma-2-9b,32-gemmascope-res-16k, terminology related to conflicts of interest,,oai_token-act-pair,
261,gemma-2-9b,32-gemmascope-res-16k," occurrences of the word ""event"" or its variations",,oai_token-act-pair,
262,gemma-2-9b,32-gemmascope-res-16k,structures related to engineering and construction,,oai_token-act-pair,
263,gemma-2-9b,32-gemmascope-res-16k,terms related to legal and constitutional matters,,oai_token-act-pair,
