index,modelId,layer,description,explanationModelName,typeName,bio_related
49,gemma-2-9b,28-gemmascope-res-16k,phrases related to regulatory compliance and the implications of communication requirements,,oai_token-act-pair,
50,gemma-2-9b,28-gemmascope-res-16k,terms related to content types and data encoding in web requests,,oai_token-act-pair,
51,gemma-2-9b,28-gemmascope-res-16k,phrases expressing negation or disagreement,,oai_token-act-pair,
52,gemma-2-9b,28-gemmascope-res-16k,programming logic and error handling statements,,oai_token-act-pair,
53,gemma-2-9b,28-gemmascope-res-16k, references to notable individuals and their accomplishments,,oai_token-act-pair,
54,gemma-2-9b,28-gemmascope-res-16k, references to sports statistics and player performance,,oai_token-act-pair,
55,gemma-2-9b,28-gemmascope-res-16k,dates and times related to events or activities,,oai_token-act-pair,
56,gemma-2-9b,28-gemmascope-res-16k,"references to historical events or innovations, particularly in technology and medicine",,oai_token-act-pair,
57,gemma-2-9b,28-gemmascope-res-16k, references to significant risks and health concerns,,oai_token-act-pair,
58,gemma-2-9b,28-gemmascope-res-16k, information related to software licenses and usage terms,,oai_token-act-pair,False
59,gemma-2-9b,28-gemmascope-res-16k, phrases related to the analysis and optimization of neural network structures,,oai_token-act-pair,False
60,gemma-2-9b,28-gemmascope-res-16k,measurements and units of length or area,,oai_token-act-pair,True
61,gemma-2-9b,28-gemmascope-res-16k,customer service-related phrases and commitments,,oai_token-act-pair,
62,gemma-2-9b,28-gemmascope-res-16k,"references to ""front"" in various contexts or usages",,oai_token-act-pair,
63,gemma-2-9b,28-gemmascope-res-16k, materials and their composition in descriptions,,oai_token-act-pair,
64,gemma-2-9b,28-gemmascope-res-16k, terms related to programming constructs and data structures in code snippets,,oai_token-act-pair,
65,gemma-2-9b,28-gemmascope-res-16k, references to societal criticisms and observations,,oai_token-act-pair,
66,gemma-2-9b,28-gemmascope-res-16k, technical attributes and parameters related to programming or system configuration,,oai_token-act-pair,
67,gemma-2-9b,28-gemmascope-res-16k,references to meetings and discussions around issues or observations,,oai_token-act-pair,
68,gemma-2-9b,28-gemmascope-res-16k, financial metrics and industry analysis,,oai_token-act-pair,
69,gemma-2-9b,28-gemmascope-res-16k,phrases indicating the relationship between organizations and their societal or environmental impact,,oai_token-act-pair,False
70,gemma-2-9b,28-gemmascope-res-16k,terms related to file manipulation and programming tasks in a coding context,,oai_token-act-pair,
71,gemma-2-9b,28-gemmascope-res-16k, keywords and phrases related to collective experiences or inclusivity,,oai_token-act-pair,
72,gemma-2-9b,28-gemmascope-res-16k, mentions of fashion trends and styles,,oai_token-act-pair,False
73,gemma-2-9b,28-gemmascope-res-16k, references to cleaning and maintenance of appliances or machinery,,oai_token-act-pair,False
74,gemma-2-9b,28-gemmascope-res-16k,names and specific identifiers,,oai_token-act-pair,
75,gemma-2-9b,28-gemmascope-res-16k, functions and their declarations in code,,oai_token-act-pair,
76,gemma-2-9b,28-gemmascope-res-16k,references to travel guides and local attractions,,oai_token-act-pair,
77,gemma-2-9b,28-gemmascope-res-16k, references to process management and control within various contexts,,oai_token-act-pair,
78,gemma-2-9b,28-gemmascope-res-16k," mathematical symbols and expressions, particularly related to equations or formulas",,oai_token-act-pair,
79,gemma-2-9b,28-gemmascope-res-16k,references to sources and citations in relation to content,,oai_token-act-pair,True
80,gemma-2-9b,28-gemmascope-res-16k,"references to late periods, particularly late nights and dates",,oai_token-act-pair,
81,gemma-2-9b,28-gemmascope-res-16k,negative sentiments about political statements and the implications of political actions,,oai_token-act-pair,
82,gemma-2-9b,28-gemmascope-res-16k," HTML heading tags (h1, h2, h3, h4)",,oai_token-act-pair,
83,gemma-2-9b,28-gemmascope-res-16k," occurrences of the substring ""Od"" and its variations in different contexts",,oai_token-act-pair,
84,gemma-2-9b,28-gemmascope-res-16k, requirements and conditions related to rules or processes,,oai_token-act-pair,
85,gemma-2-9b,28-gemmascope-res-16k, quantitative evaluations and metrics related to performance or scores,,oai_token-act-pair,
86,gemma-2-9b,28-gemmascope-res-16k, elements of code related to database operations and object models,,oai_token-act-pair,
87,gemma-2-9b,28-gemmascope-res-16k,references to covert operations and manipulative actions in political contexts,,oai_token-act-pair,False
88,gemma-2-9b,28-gemmascope-res-16k,conditional phrases and discussions about causality,,oai_token-act-pair,
89,gemma-2-9b,28-gemmascope-res-16k, terms related to headers and data processing in programming contexts,,oai_token-act-pair,
90,gemma-2-9b,28-gemmascope-res-16k,specific names and terms associated with legal issues and justice,,oai_token-act-pair,
91,gemma-2-9b,28-gemmascope-res-16k,references to images and image processing,,oai_token-act-pair,
92,gemma-2-9b,28-gemmascope-res-16k, closing braces in code,,oai_token-act-pair,
93,gemma-2-9b,28-gemmascope-res-16k, keywords or terms related to functions and parameters used in programming or data management,,oai_token-act-pair,False
94,gemma-2-9b,28-gemmascope-res-16k, phrases indicating collaboration and calls to action,,oai_token-act-pair,
95,gemma-2-9b,28-gemmascope-res-16k, phrases related to improvements and their implications,,oai_token-act-pair,
96,gemma-2-9b,28-gemmascope-res-16k, elements related to acknowledgments and authorship in academic texts,,oai_token-act-pair,
97,gemma-2-9b,28-gemmascope-res-16k, phrases that indicate the initiation of actions or events,,oai_token-act-pair,
98,gemma-2-9b,28-gemmascope-res-16k, references to player statistics and team performance in sports contexts,,oai_token-act-pair,
99,gemma-2-9b,28-gemmascope-res-16k, terms related to electrical engineering components and their functions,,oai_token-act-pair,
100,gemma-2-9b,28-gemmascope-res-16k, positive expressions related to well-being and personal improvement,,oai_token-act-pair,False
101,gemma-2-9b,28-gemmascope-res-16k,verbs indicating action or state of being related to personal or professional roles,,oai_token-act-pair,
102,gemma-2-9b,28-gemmascope-res-16k,references to various microorganisms and their interactions within different contexts,,oai_token-act-pair,True
103,gemma-2-9b,28-gemmascope-res-16k, terms and phrases indicating a change or transformation,,oai_token-act-pair,False
104,gemma-2-9b,28-gemmascope-res-16k,stage-related events and performances,,oai_token-act-pair,
105,gemma-2-9b,28-gemmascope-res-16k,"names of organizations, companies, and locations related to sports and law",,oai_token-act-pair,
106,gemma-2-9b,28-gemmascope-res-16k, references to methods or procedures in academic or technical writing,,oai_token-act-pair,False
107,gemma-2-9b,28-gemmascope-res-16k,"elements related to programming or scripting languages, specifically within web server configurations or modules",,oai_token-act-pair,False
108,gemma-2-9b,28-gemmascope-res-16k," numerical data and formatting, including regions and codes",,oai_token-act-pair,
109,gemma-2-9b,28-gemmascope-res-16k, phrases related to submissions and agency processes,,oai_token-act-pair,False
110,gemma-2-9b,28-gemmascope-res-16k,language related to astronomical objects and observations,,oai_token-act-pair,
111,gemma-2-9b,28-gemmascope-res-16k,links between maternal issues and child behavior outcomes,,oai_token-act-pair,True
112,gemma-2-9b,28-gemmascope-res-16k,"specific programming constructs and data types, particularly in relation to functions, modules, and complex data structures",,oai_token-act-pair,
113,gemma-2-9b,28-gemmascope-res-16k,"elements related to commands and actions in a technical context, particularly regarding data management and processing",,oai_token-act-pair,
114,gemma-2-9b,28-gemmascope-res-16k,"references to social interactions and relationships, particularly focusing on dynamics of power and communication",,oai_token-act-pair,False
115,gemma-2-9b,28-gemmascope-res-16k," lines that express questions or contemplations about understanding, knowledge, and truth from a personal perspective",,oai_token-act-pair,
116,gemma-2-9b,28-gemmascope-res-16k,references to legal documents or proceedings,,oai_token-act-pair,
117,gemma-2-9b,28-gemmascope-res-16k,references to session management in programming contexts,,oai_token-act-pair,
118,gemma-2-9b,28-gemmascope-res-16k,references to memory and recollection,,oai_token-act-pair,
119,gemma-2-9b,28-gemmascope-res-16k,HTML elements and attributes related to tooltips,,oai_token-act-pair,
120,gemma-2-9b,28-gemmascope-res-16k, aspects of user interaction and usability in technology,,oai_token-act-pair,
121,gemma-2-9b,28-gemmascope-res-16k,words related to favorites and preferences,,oai_token-act-pair,
122,gemma-2-9b,28-gemmascope-res-16k,terms related to age demographic groups and associated services,,oai_token-act-pair,False
123,gemma-2-9b,28-gemmascope-res-16k,"statements of belief, opinion, or claims made by individuals",,oai_token-act-pair,
124,gemma-2-9b,28-gemmascope-res-16k,attributes related to athletic performance and skill,,oai_token-act-pair,False
125,gemma-2-9b,28-gemmascope-res-16k,references to technical specifications and functions related to devices and systems,,oai_token-act-pair,
126,gemma-2-9b,28-gemmascope-res-16k," programming-related elements and structures, particularly in the context of object-oriented programming",,oai_token-act-pair,
127,gemma-2-9b,28-gemmascope-res-16k,dates and temporal references in text,,oai_token-act-pair,
128,gemma-2-9b,28-gemmascope-res-16k, imperative verbs indicating actions or instructions,,oai_token-act-pair,
129,gemma-2-9b,28-gemmascope-res-16k,elements related to web development frameworks and API integration,,oai_token-act-pair,
130,gemma-2-9b,28-gemmascope-res-16k,terms related to minimum and maximum values or requirements in various contexts,,oai_token-act-pair,
131,gemma-2-9b,28-gemmascope-res-16k,references to legal cases involving individuals or groups,,oai_token-act-pair,
132,gemma-2-9b,28-gemmascope-res-16k,terms related to testing methods and their evaluations,,oai_token-act-pair,False
133,gemma-2-9b,28-gemmascope-res-16k, contact information and phone numbers related to services or assistance,,oai_token-act-pair,
134,gemma-2-9b,28-gemmascope-res-16k, references to academic citations and identifiers,,oai_token-act-pair,
135,gemma-2-9b,28-gemmascope-res-16k, elements related to programming functions and variable assignments,,oai_token-act-pair,False
136,gemma-2-9b,28-gemmascope-res-16k, elements related to permissions and approvals in various contexts,,oai_token-act-pair,False
137,gemma-2-9b,28-gemmascope-res-16k,references to financial transactions and spending behaviors,,oai_token-act-pair,
138,gemma-2-9b,28-gemmascope-res-16k, keywords related to module imports and file resolution in programming,,oai_token-act-pair,
139,gemma-2-9b,28-gemmascope-res-16k,philosophical or analytical statements about societal issues and media interpretations,,oai_token-act-pair,
140,gemma-2-9b,28-gemmascope-res-16k,"the concept of ""best"" or ""optimal"" outcomes or items",,oai_token-act-pair,
141,gemma-2-9b,28-gemmascope-res-16k," terms related to assistance and help, particularly in various contexts",,oai_token-act-pair,
142,gemma-2-9b,28-gemmascope-res-16k,references to emotions and emotional intelligence,,oai_token-act-pair,False
143,gemma-2-9b,28-gemmascope-res-16k,phrases related to regulatory impacts and assessment,,oai_token-act-pair,
144,gemma-2-9b,28-gemmascope-res-16k,questions and inquiries,,oai_token-act-pair,
145,gemma-2-9b,28-gemmascope-res-16k,elements related to user authentication and password management,,oai_token-act-pair,
146,gemma-2-9b,28-gemmascope-res-16k,medical and health-related terminology,,oai_token-act-pair,True
147,gemma-2-9b,28-gemmascope-res-16k,terms related to various levels and hierarchical structures,,oai_token-act-pair,True
148,gemma-2-9b,28-gemmascope-res-16k,words related to death and dying,,oai_token-act-pair,
149,gemma-2-9b,28-gemmascope-res-16k, occurrences of dialogue or log messages within the text,,oai_token-act-pair,False
150,gemma-2-9b,28-gemmascope-res-16k,greetings and polite introductions,,oai_token-act-pair,
151,gemma-2-9b,28-gemmascope-res-16k," punctuation marks, particularly commas and periods",,oai_token-act-pair,
152,gemma-2-9b,28-gemmascope-res-16k,code snippets related to data processing and mapping functions,,oai_token-act-pair,False
153,gemma-2-9b,28-gemmascope-res-16k,descriptive elements related to skills or abilities in a specific context,,oai_token-act-pair,
154,gemma-2-9b,28-gemmascope-res-16k,"various types of closing syntax elements, specifically parentheses and quotes across different programming environments",,oai_token-act-pair,
155,gemma-2-9b,28-gemmascope-res-16k,PHP code references and keywords,,oai_token-act-pair,
156,gemma-2-9b,28-gemmascope-res-16k, keywords related to online services and shopping,,oai_token-act-pair,
157,gemma-2-9b,28-gemmascope-res-16k,"references to ""the"" in varying contexts",,oai_token-act-pair,
158,gemma-2-9b,28-gemmascope-res-16k,contractions and informal expressions related to personal or subjective experiences,,oai_token-act-pair,False
159,gemma-2-9b,28-gemmascope-res-16k,numeric representations or references,,oai_token-act-pair,False
160,gemma-2-9b,28-gemmascope-res-16k," code-related structures such as functions, methods, and return types in programming",,oai_token-act-pair,
161,gemma-2-9b,28-gemmascope-res-16k,expressions of affection and admiration,,oai_token-act-pair,
162,gemma-2-9b,28-gemmascope-res-16k, italicized or emphasized text,,oai_token-act-pair,
163,gemma-2-9b,28-gemmascope-res-16k,phrases related to rights and reservations,,oai_token-act-pair,
164,gemma-2-9b,28-gemmascope-res-16k, expressions of humor or lightheartedness in the text,,oai_token-act-pair,
165,gemma-2-9b,28-gemmascope-res-16k,comment indicators and structural elements commonly used in programming or documentation,,oai_token-act-pair,
166,gemma-2-9b,28-gemmascope-res-16k,"variations of the word ""either"" in different contexts",,oai_token-act-pair,
167,gemma-2-9b,28-gemmascope-res-16k,specific technical terms and concepts related to programming and databases,,oai_token-act-pair,False
168,gemma-2-9b,28-gemmascope-res-16k, numerical values or indicators of quantity,,oai_token-act-pair,
169,gemma-2-9b,28-gemmascope-res-16k, descriptions of staff and service experiences,,oai_token-act-pair,
170,gemma-2-9b,28-gemmascope-res-16k,mentions of deserts and their environmental conditions,,oai_token-act-pair,True
171,gemma-2-9b,28-gemmascope-res-16k,"various forms of literary and artistic works, specifically focusing on titles and related terms",,oai_token-act-pair,
172,gemma-2-9b,28-gemmascope-res-16k, references to specific geographical locations or political entities,,oai_token-act-pair,
173,gemma-2-9b,28-gemmascope-res-16k,quantitative statistics and numerical data related to volunteer contributions in healthcare settings,,oai_token-act-pair,
174,gemma-2-9b,28-gemmascope-res-16k,"words related to technology products, particularly CPUs and software",,oai_token-act-pair,False
175,gemma-2-9b,28-gemmascope-res-16k, terms related to comparison and assessment of relative qualities or conditions,,oai_token-act-pair,
176,gemma-2-9b,28-gemmascope-res-16k, elements of Java programming code related to imports and class definitions,,oai_token-act-pair,
177,gemma-2-9b,28-gemmascope-res-16k,elements and structures related to programming and code syntax,,oai_token-act-pair,
178,gemma-2-9b,28-gemmascope-res-16k, terms related to health and medicinal properties,,oai_token-act-pair,
179,gemma-2-9b,28-gemmascope-res-16k,terms that indicate conditional situations or propositions,,oai_token-act-pair,
180,gemma-2-9b,28-gemmascope-res-16k,elements related to experience and professional qualifications,,oai_token-act-pair,False
181,gemma-2-9b,28-gemmascope-res-16k,medical and scientific terminology related to infections and microbial studies,,oai_token-act-pair,True
182,gemma-2-9b,28-gemmascope-res-16k, phrases indicating user satisfaction or disappointment,,oai_token-act-pair,
183,gemma-2-9b,28-gemmascope-res-16k,"references to specific locations, names, or sources",,oai_token-act-pair,
184,gemma-2-9b,28-gemmascope-res-16k,references to injuries and medical conditions in the context of research and findings,,oai_token-act-pair,
185,gemma-2-9b,28-gemmascope-res-16k,"terms that include the prefix ""de-"" related to processes or actions",,oai_token-act-pair,
186,gemma-2-9b,28-gemmascope-res-16k,mathematical expressions and equations,,oai_token-act-pair,
187,gemma-2-9b,28-gemmascope-res-16k,references to various processes or procedural methods,,oai_token-act-pair,True
188,gemma-2-9b,28-gemmascope-res-16k,references to familial relationships and titles,,oai_token-act-pair,
189,gemma-2-9b,28-gemmascope-res-16k,references to geopolitical contexts and discussions around democracy and governance,,oai_token-act-pair,False
190,gemma-2-9b,28-gemmascope-res-16k,"terms related to scientific or technical subjects, particularly focusing on specific scientific terminology and classifications",,oai_token-act-pair,
191,gemma-2-9b,28-gemmascope-res-16k, geographic locations and identifiers,,oai_token-act-pair,False
192,gemma-2-9b,28-gemmascope-res-16k,terms related to health interventions and various medical program evaluations,,oai_token-act-pair,False
193,gemma-2-9b,28-gemmascope-res-16k, phrases related to connections and providing benefits or services,,oai_token-act-pair,False
194,gemma-2-9b,28-gemmascope-res-16k,phrases emphasizing the concept of 'a' or 'an' in various contexts,,oai_token-act-pair,
195,gemma-2-9b,28-gemmascope-res-16k,terms related to measurements and data characteristics in a technical context,,oai_token-act-pair,False
196,gemma-2-9b,28-gemmascope-res-16k, references to authorship and publication details,,oai_token-act-pair,
197,gemma-2-9b,28-gemmascope-res-16k,quantum physics terminology and concepts related to gauge theories,,oai_token-act-pair,
198,gemma-2-9b,28-gemmascope-res-16k,code block delimiters and structure indicators,,oai_token-act-pair,
199,gemma-2-9b,28-gemmascope-res-16k, instances of problem-solving or troubleshooting inquiries,,oai_token-act-pair,
200,gemma-2-9b,28-gemmascope-res-16k, emotional expressions of sadness or grief,,oai_token-act-pair,True
201,gemma-2-9b,28-gemmascope-res-16k,the structural elements of HTML or XML code,,oai_token-act-pair,
202,gemma-2-9b,28-gemmascope-res-16k,positive or empowering statements related to personal growth and experiences,,oai_token-act-pair,
203,gemma-2-9b,28-gemmascope-res-16k," concepts related to legal terms and conditions, especially those governing the validity and enforcement of contracts",,oai_token-act-pair,
204,gemma-2-9b,28-gemmascope-res-16k,technical terminologies and descriptions related to machinery and processes,,oai_token-act-pair,False
205,gemma-2-9b,28-gemmascope-res-16k," references to recipes, ingredients, or culinary reviews",,oai_token-act-pair,
206,gemma-2-9b,28-gemmascope-res-16k,"syntax-related elements in code, particularly closing parentheses and braces",,oai_token-act-pair,
207,gemma-2-9b,28-gemmascope-res-16k, specific numerical data and geographical references,,oai_token-act-pair,False
208,gemma-2-9b,28-gemmascope-res-16k, occurrences of HTML tags and their attributes,,oai_token-act-pair,
209,gemma-2-9b,28-gemmascope-res-16k,punctuation and formatting in the text,,oai_token-act-pair,
210,gemma-2-9b,28-gemmascope-res-16k,sentences and phrases illustrating excitement or anticipation,,oai_token-act-pair,
211,gemma-2-9b,28-gemmascope-res-16k,elements related to international agreements and treaties,,oai_token-act-pair,
212,gemma-2-9b,28-gemmascope-res-16k,terms related to environmental regulations and their impacts,,oai_token-act-pair,
213,gemma-2-9b,28-gemmascope-res-16k, concepts related to collaboration and creation,,oai_token-act-pair,
214,gemma-2-9b,28-gemmascope-res-16k,currency amounts and financial data,,oai_token-act-pair,
215,gemma-2-9b,28-gemmascope-res-16k, phrases that discuss personal experiences and reflections,,oai_token-act-pair,
216,gemma-2-9b,28-gemmascope-res-16k, expressions of satisfaction and positive feedback,,oai_token-act-pair,
217,gemma-2-9b,28-gemmascope-res-16k,"specific terms related to assays, models, and mutations in scientific contexts",,oai_token-act-pair,True
218,gemma-2-9b,28-gemmascope-res-16k, technical jargon and schema related to programming or data definition,,oai_token-act-pair,
219,gemma-2-9b,28-gemmascope-res-16k, words and phrases related to measurement and detection thresholds,,oai_token-act-pair,
220,gemma-2-9b,28-gemmascope-res-16k,specific types of command formats and parameters within code or technical documentation,,oai_token-act-pair,
221,gemma-2-9b,28-gemmascope-res-16k, phrases related to financial obligations and tax-related issues,,oai_token-act-pair,
222,gemma-2-9b,28-gemmascope-res-16k, instances of questions and inquiries within the text,,oai_token-act-pair,
223,gemma-2-9b,28-gemmascope-res-16k,terms and phrases related to scientific measurements and processes,,oai_token-act-pair,False
224,gemma-2-9b,28-gemmascope-res-16k,"sources of null values or empty responses in code, particularly within conditional checks and function returns",,oai_token-act-pair,
225,gemma-2-9b,28-gemmascope-res-16k, key terms related to parental involvement and communication dynamics in social or educational contexts,,oai_token-act-pair,False
226,gemma-2-9b,28-gemmascope-res-16k,discussions of social unrest and economic grievances,,oai_token-act-pair,
227,gemma-2-9b,28-gemmascope-res-16k,technical terms and concepts related to mechanisms and methods in scientific contexts,,oai_token-act-pair,
228,gemma-2-9b,28-gemmascope-res-16k," numerical values, particularly measurements or data points",,oai_token-act-pair,
229,gemma-2-9b,28-gemmascope-res-16k,technical terms and phrases associated with programming and software development,,oai_token-act-pair,False
230,gemma-2-9b,28-gemmascope-res-16k,verbs indicating initiation of an action or process,,oai_token-act-pair,
231,gemma-2-9b,28-gemmascope-res-16k," code structure elements, particularly related to interface definitions and method declarations",,oai_token-act-pair,
232,gemma-2-9b,28-gemmascope-res-16k,negative contractions and punctuation marks that indicate dialogue,,oai_token-act-pair,
233,gemma-2-9b,28-gemmascope-res-16k, documentation comments and function return annotations in code,,oai_token-act-pair,
234,gemma-2-9b,28-gemmascope-res-16k," instances of the word ""listen"" or related forms, indicating a focus on attentiveness and audio engagement",,oai_token-act-pair,
235,gemma-2-9b,28-gemmascope-res-16k, technical functions and parameters related to software configuration,,oai_token-act-pair,
236,gemma-2-9b,28-gemmascope-res-16k,"references to scientific publications and their attributes, such as volume and issue numbers",,oai_token-act-pair,
237,gemma-2-9b,28-gemmascope-res-16k, terms related to coding conventions and programming practices,,oai_token-act-pair,
238,gemma-2-9b,28-gemmascope-res-16k," specific statistical terms and indicators, particularly in the context of medical or experimental data analysis",,oai_token-act-pair,True
239,gemma-2-9b,28-gemmascope-res-16k,keywords related to calls for regulatory oversight and market examination,,oai_token-act-pair,
240,gemma-2-9b,28-gemmascope-res-16k, numerical data and values related to categorization,,oai_token-act-pair,
241,gemma-2-9b,28-gemmascope-res-16k,"references to significant events, positions, or entities within historical and contemporary contexts",,oai_token-act-pair,
242,gemma-2-9b,28-gemmascope-res-16k,words related to scientific research and legislation,,oai_token-act-pair,False
243,gemma-2-9b,28-gemmascope-res-16k,words related to sharpness or keen qualities,,oai_token-act-pair,
244,gemma-2-9b,28-gemmascope-res-16k, mentions related to social issues and injustices,,oai_token-act-pair,False
245,gemma-2-9b,28-gemmascope-res-16k,terms related to the concept of reduction or decreasing levels,,oai_token-act-pair,
246,gemma-2-9b,28-gemmascope-res-16k,specific identifiers and parameters related to biological or technical components and processes,,oai_token-act-pair,
247,gemma-2-9b,28-gemmascope-res-16k, references to indices in data structures,,oai_token-act-pair,
248,gemma-2-9b,28-gemmascope-res-16k,URLs and web links in the text,,oai_token-act-pair,
249,gemma-2-9b,28-gemmascope-res-16k, references to legal codes and statutes,,oai_token-act-pair,
250,gemma-2-9b,28-gemmascope-res-16k,terms related to buildings and architectural structures,,oai_token-act-pair,False
251,gemma-2-9b,28-gemmascope-res-16k, acknowledgments and expressions of gratitude in research documents,,oai_token-act-pair,False
252,gemma-2-9b,28-gemmascope-res-16k, anatomical and anatomical structure-related terms,,oai_token-act-pair,True
253,gemma-2-9b,28-gemmascope-res-16k,references to individuals and their roles or actions,,oai_token-act-pair,
254,gemma-2-9b,28-gemmascope-res-16k, technical terms and parameters related to programming and software development,,oai_token-act-pair,
255,gemma-2-9b,28-gemmascope-res-16k,references to programming and computer architecture concepts,,oai_token-act-pair,False
256,gemma-2-9b,28-gemmascope-res-16k,elements related to historical sites and landmarks,,oai_token-act-pair,
257,gemma-2-9b,28-gemmascope-res-16k," occurrences of the word ""happen"" and its variations",,oai_token-act-pair,
258,gemma-2-9b,28-gemmascope-res-16k, HTML and JavaScript elements and structure,,oai_token-act-pair,
259,gemma-2-9b,28-gemmascope-res-16k,"travel, movement, and connection between different locations or entities",,oai_token-act-pair,
260,gemma-2-9b,28-gemmascope-res-16k,mentions of book titles and authors,,oai_token-act-pair,False
261,gemma-2-9b,28-gemmascope-res-16k,terms related to morning and the concept of time associated with the morning,,oai_token-act-pair,
262,gemma-2-9b,28-gemmascope-res-16k, phrases related to presentations and conferences,,oai_token-act-pair,
