index,modelId,layer,description,explanationModelName,typeName,bio_related
245,gemma-2-9b,9-gemmascope-res-16k,references to distances or measurements related to travel,,oai_token-act-pair,
246,gemma-2-9b,9-gemmascope-res-16k,keywords related to diseases and their genetic or biological factors,,oai_token-act-pair,True
247,gemma-2-9b,9-gemmascope-res-16k, mathematical operations and calculations involving division and fractions,,oai_token-act-pair,False
248,gemma-2-9b,9-gemmascope-res-16k,the presence of specific sequence markers indicating the beginning of sections or segments in a document,,oai_token-act-pair,
249,gemma-2-9b,9-gemmascope-res-16k,throw statements and exception handling code,,oai_token-act-pair,
250,gemma-2-9b,9-gemmascope-res-16k, references to Christmas and related holiday figures or traditions,,oai_token-act-pair,False
251,gemma-2-9b,9-gemmascope-res-16k, complex conditional statements and dependencies in arguments,,oai_token-act-pair,
252,gemma-2-9b,9-gemmascope-res-16k,references to government surveillance and related legislation,,oai_token-act-pair,False
253,gemma-2-9b,9-gemmascope-res-16k,information related to software applications and their developers,,oai_token-act-pair,False
254,gemma-2-9b,9-gemmascope-res-16k," terms associated with manufacturing and processing materials, particularly in the context of pressed and compacted items",,oai_token-act-pair,False
255,gemma-2-9b,9-gemmascope-res-16k, articles and determiners in sentences,,oai_token-act-pair,
256,gemma-2-9b,9-gemmascope-res-16k,technical terms and components related to gaming hardware and software,,oai_token-act-pair,
257,gemma-2-9b,9-gemmascope-res-16k,elements of formal structure or mathematical rigor in the text,,oai_token-act-pair,
258,gemma-2-9b,9-gemmascope-res-16k,phrases related to discussions and interactions among people,,oai_token-act-pair,
259,gemma-2-9b,9-gemmascope-res-16k,strings related to API authentication keys,,oai_token-act-pair,
260,gemma-2-9b,9-gemmascope-res-16k, patterns related to structured data and notation,,oai_token-act-pair,
261,gemma-2-9b,9-gemmascope-res-16k,references to yeast and its various biological roles or attributes,,oai_token-act-pair,True
